cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta,sum_d_readout_out0_signed,sum_d_readout_out1_signed,d_output_bias_out0_signed,d_output_bias_out1_signed
144,train,8,0,True,True,0.172424,0.175552,-0.00312761,0.208313,0.211529,0.208304,0.21152,0.172688,0.175815,False,0.41991187500000005,0.172424,0.175552,-0.00312761,False,0.172553,0.17568,-0.00312742,False,0.172638,0.175766,-0.00312728,False,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.00194864,0.0019138,-0.00280306,1.20946,1.58983e-05,0.00826229,0.011604,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312722,3.88798e-07,0.00227048,6.67361e-07,0.00227048,2.83519e-06,-0.015910900000000002,0.0047255000000000005,-6.58092e-07,-6.67361e-07
145,train,40,1,True,True,0.175578,0.17245,0.00312772,0.208342,0.211558,0.208334,0.21155,0.172716,0.175843,True,0.21241474999999999,0.175578,0.17245,0.00312772,True,0.175707,0.172579,0.00312759,True,0.175793,0.172666,0.00312747,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00194831,0.00191348,-0.00280013,1.20946,0.121676,0.00876232,0.122478,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312806,3.38277e-07,0.00216685,6.67358e-07,0.00216685,2.83518e-06,0.004288439999999999,-0.01291413,-6.5809e-07,-6.67358e-07
146,train,9,0,True,True,0.172423,0.17555,-0.00312741,0.208311,0.211527,0.208302,0.211518,0.172686,0.175813,False,0.5125388500000001,0.172423,0.17555,-0.00312741,False,0.172551,0.175678,-0.00312729,False,0.172636,0.175764,-0.00312717,False,0.715184,0.569406,0.590993,0.770113,0.328889,0.269307,0.0863048,0.770114,0.00194866,0.00191383,-0.00280301,1.20946,0.00133386,0.00826229,0.011605,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312717,2.41742e-07,0.00211143,6.67356e-07,0.00211143,2.83517e-06,-0.015119610000000002,0.004558455,-6.58087e-07,-6.67356e-07
147,train,41,1,True,True,0.175568,0.17244,0.00312781,0.208332,0.211548,0.208323,0.211539,0.172706,0.175833,True,0.24675849999999996,0.175568,0.17244,0.00312781,True,0.175697,0.172569,0.00312761,True,0.175783,0.172655,0.00312746,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.00194842,0.0019136,-0.00279987,1.20946,0.121681,0.00876232,0.122485,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.0031275,-3.18236e-07,0.00249622,6.67353e-07,0.00249622,2.83516e-06,0.0044947089999999995,-0.013853909999999999,-6.58084e-07,-6.67353e-07
148,train,10,0,True,True,0.172427,0.175554,-0.00312746,0.208315,0.211532,0.208307,0.211523,0.172691,0.175818,False,0.34533500000000006,0.172427,0.175554,-0.00312746,False,0.172555,0.175683,-0.00312733,False,0.172641,0.175768,-0.00312722,False,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.00194861,0.00191378,-0.00280313,1.20946,0.00133391,0.00826229,0.011605,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312721,2.43959e-07,0.00203728,6.6735e-07,0.00203728,2.83515e-06,-0.014200769999999998,0.004318252,-6.58082e-07,-6.6735e-07
149,train,42,1,True,True,0.175581,0.172451,0.00312927,0.208342,0.211559,0.208332,0.211551,0.172715,0.175845,True,0.18587850000000003,0.175581,0.172451,0.00312927,True,0.175709,0.17258,0.00312888,True,0.175795,0.172666,0.00312925,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00194834,0.00191348,-0.00280192,1.20946,1.46182e-05,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312778,-1.49072e-06,0.00165574,6.67348e-07,0.00165574,2.83514e-06,0.004206654,-0.01104692,-6.58079e-07,-6.67348e-07
150,train,11,0,True,True,0.172419,0.175546,-0.00312745,0.208305,0.211521,0.208296,0.211512,0.172681,0.175808,False,0.40108024999999997,0.172419,0.175546,-0.00312745,False,0.172546,0.175674,-0.00312733,False,0.172631,0.175759,-0.00312723,False,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.00194873,0.00191389,-0.00280279,1.20946,1.60192e-07,0.00826229,0.0116043,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312722,2.2992e-07,0.00204077,6.67345e-07,0.00204077,2.83513e-06,-0.014434089999999998,0.004348289,-6.58076e-07,-6.67345e-07
151,train,43,1,True,True,0.175564,0.172436,0.00312772,0.208327,0.211543,0.208319,0.211535,0.172701,0.175829,True,0.272829875,0.175564,0.172436,0.00312772,True,0.175693,0.172565,0.00312757,True,0.175779,0.172651,0.00312745,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.00194848,0.00191365,-0.00280343,1.20946,1.68912e-09,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312822,5.03743e-07,0.0025016,6.67342e-07,0.0025016,2.83511e-06,0.004051156,-0.01336834,-6.58074e-07,-6.67342e-07
152,train,12,0,True,True,0.17242,0.175547,-0.00312741,0.208308,0.211524,0.208299,0.211515,0.172683,0.17581,False,0.49262754999999997,0.17242,0.175547,-0.00312741,False,0.172548,0.175675,-0.00312729,False,0.172633,0.17576,-0.00312718,False,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.0019487,0.00191386,-0.00280299,1.20946,0.132344,0.129913,0.00584606,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312726,1.52416e-07,0.00227468,6.6734e-07,0.00227468,2.8351e-06,-0.014503760000000001,0.00408751,-6.58071e-07,-6.6734e-07
153,train,44,1,True,True,0.175547,0.172419,0.00312772,0.208309,0.211525,0.2083,0.211516,0.172684,0.175811,True,0.32688025,0.175547,0.172419,0.00312772,True,0.175675,0.172548,0.00312751,True,0.175761,0.172634,0.00312736,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00194868,0.00191384,-0.002803,1.20946,0.00145081,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312727,-4.51005e-07,0.00265991,6.67337e-07,0.00265991,2.83509e-06,0.004513321,-0.014946379999999997,-6.58069e-07,-6.67337e-07
154,train,13,0,True,True,0.17242,0.175547,-0.00312763,0.208308,0.211524,0.208299,0.211515,0.172683,0.17581,False,0.41943698749999997,0.17242,0.175547,-0.00312763,False,0.172548,0.175675,-0.00312745,False,0.172633,0.175761,-0.00312731,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.00194869,0.00191386,-0.00280288,1.20946,1.58993e-05,0.00826229,0.0116041,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312732,3.08746e-07,0.00196903,6.67334e-07,0.00196903,2.83508e-06,-0.013872490000000001,0.0044275469999999996,-6.58066e-07,-6.67334e-07
155,train,45,1,True,True,0.175569,0.172441,0.00312846,0.208332,0.211549,0.208324,0.21154,0.172706,0.175834,True,0.16899925000000002,0.175569,0.172441,0.00312846,True,0.175698,0.17257,0.00312811,True,0.175784,0.172656,0.00312787,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.00194842,0.00191359,-0.0028035,1.20946,1.74172e-07,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312873,2.75003e-07,0.00154585,6.67332e-07,0.00154585,2.83507e-06,0.0036454670000000003,-0.010052259999999999,-6.58063e-07,-6.67332e-07
156,train,14,0,True,True,0.172408,0.175535,-0.00312728,0.208294,0.21151,0.208284,0.2115,0.17267,0.175797,False,0.5126675,0.172408,0.175535,-0.00312728,False,0.172535,0.175663,-0.00312716,False,0.17262,0.175747,-0.00312706,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.00194886,0.00191401,-0.00280264,1.20946,0.13235,0.129917,0.00584606,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312706,2.216e-07,0.00254151,6.67329e-07,0.00254151,2.83506e-06,-0.01567922,0.004485272,-6.58061e-07,-6.67329e-07
157,train,46,1,True,True,0.175539,0.172412,0.00312737,0.208299,0.211515,0.20829,0.211506,0.172675,0.175802,True,0.31425375,0.175539,0.172412,0.00312737,True,0.175667,0.17254,0.00312724,True,0.175752,0.172625,0.00312713,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.0019488,0.00191396,-0.00280278,1.20946,0.00145088,0.0174771,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312711,-2.61033e-07,0.00251428,6.67326e-07,0.00251428,2.83505e-06,0.004738511,-0.01587897,-6.58058e-07,-6.67326e-07
158,train,15,0,True,True,0.172421,0.175548,-0.0031274,0.20831,0.211526,0.208301,0.211517,0.172685,0.175812,False,0.456683375,0.172421,0.175548,-0.0031274,False,0.17255,0.175677,-0.00312727,False,0.172635,0.175762,-0.00312716,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.00194867,0.00191383,-0.00280301,1.20946,1.59001e-05,0.00826229,0.0116041,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312718,2.171e-07,0.00192587,6.67324e-07,0.00192587,2.83504e-06,-0.012877089999999999,0.003921023,-6.58055e-07,-6.67324e-07
159,train,47,1,True,True,0.175556,0.172427,0.00312848,0.208316,0.211533,0.208308,0.211524,0.172691,0.175819,True,0.26820845,0.175556,0.172427,0.00312848,True,0.175684,0.172556,0.0031281,True,0.175769,0.172641,0.00312783,True,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.0019486,0.00191376,-0.00279933,1.20946,0.1217,0.00876232,0.122495,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312741,-1.07049e-06,0.00223493,6.67321e-07,0.00223493,2.83502e-06,0.0036651979999999997,-0.01136536,-6.58053e-07,-6.67321e-07
160,train,16,0,True,True,0.172404,0.175532,-0.00312743,0.208289,0.211505,0.208279,0.211495,0.172665,0.175793,False,0.30304525,0.172404,0.175532,-0.00312743,False,0.172531,0.175659,-0.00312732,False,0.172616,0.175743,-0.00312722,False,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.00194891,0.00191407,-0.00280239,1.20946,0.131962,0.129919,0.00584657,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312721,2.23858e-07,0.00205465,6.67318e-07,0.00205465,2.83501e-06,-0.013572829999999998,0.004662912,-6.5805e-07,-6.67318e-07
161,train,48,1,True,True,0.175551,0.172424,0.00312767,0.208314,0.21153,0.208305,0.211521,0.172689,0.175816,True,0.253805,0.175551,0.172424,0.00312767,True,0.17568,0.172553,0.00312749,True,0.175766,0.172639,0.00312734,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00194862,0.00191379,-0.00280316,1.20946,0.00144662,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312736,-3.14766e-07,0.00223555,6.67316e-07,0.00223555,2.835e-06,0.0042948430000000004,-0.01306241,-6.58047e-07,-6.67316e-07
162,train,17,0,True,True,0.172409,0.175537,-0.00312726,0.208297,0.211513,0.208289,0.211504,0.172673,0.1758,False,0.4892795,0.172409,0.175537,-0.00312726,False,0.172538,0.175665,-0.00312714,False,0.172623,0.17575,-0.00312703,False,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.00194881,0.00191397,-0.00280271,1.20946,1.58534e-05,0.00826229,0.0116041,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312705,2.1151e-07,0.00198327,6.67313e-07,0.00198327,2.83499e-06,-0.01374211,0.00405003,-6.58045e-07,-6.67313e-07
163,train,49,1,True,True,0.175529,0.172402,0.00312721,0.208289,0.211505,0.20828,0.211495,0.172665,0.175792,True,0.493244,0.175529,0.172402,0.00312721,True,0.175657,0.17253,0.00312708,True,0.175742,0.172615,0.00312697,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770113,0.148938,0.428728,0.00194891,0.00191406,-0.00280259,1.20946,1.73669e-07,0.0174771,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312697,-2.415e-07,0.00255931,6.6731e-07,0.00255931,2.83498e-06,0.004574709,-0.016953130000000004,-6.58042e-07,-6.6731e-07
164,train,18,0,True,True,0.172394,0.175522,-0.00312715,0.20828,0.211496,0.208271,0.211487,0.172657,0.175783,False,0.6504147499999999,0.172394,0.175522,-0.00312715,False,0.172522,0.175649,-0.00312701,False,0.172607,0.175734,-0.00312689,False,0.396961,0.77011,0.77011,0.710292,0.629719,0.710614,0.445404,0.770108,0.001949,0.00191416,-0.00280237,1.20946,0.132356,0.129921,0.00584611,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312688,2.68063e-07,0.00252496,6.67308e-07,0.00252496,2.83497e-06,-0.0162469,0.004512736,-6.5804e-07,-6.67308e-07
165,train,50,1,True,True,0.175545,0.172418,0.00312739,0.208308,0.211525,0.2083,0.211516,0.172683,0.17581,True,0.25741375,0.175545,0.172418,0.00312739,True,0.175674,0.172547,0.00312725,True,0.17576,0.172633,0.00312714,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.00194868,0.00191385,-0.00280308,1.20946,0.00145094,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312712,-2.68602e-07,0.00236447,6.67305e-07,0.00236447,2.83496e-06,0.0034737429999999996,-0.012230270000000001,-6.58037e-07,-6.67305e-07
166,train,19,0,True,True,0.172401,0.175528,-0.00312723,0.208287,0.211503,0.208278,0.211494,0.172663,0.17579,False,0.53115125,0.172401,0.175528,-0.00312723,False,0.172529,0.175656,-0.00312711,False,0.172614,0.175741,-0.00312701,False,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770113,0.00194892,0.00191408,-0.00280242,1.20946,1.59008e-05,0.00826229,0.0116042,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.003127,2.34745e-07,0.00183784,6.67302e-07,0.00183784,2.83494e-06,-0.01278012,0.003980963,-6.58034e-07,-6.67302e-07
167,train,51,1,True,True,0.175556,0.172429,0.00312751,0.208321,0.211537,0.208314,0.21153,0.172695,0.175823,True,0.208235925,0.175556,0.172429,0.00312751,True,0.175686,0.172559,0.00312737,True,0.175772,0.172645,0.00312726,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.00194853,0.0019137,-0.00280341,1.20946,1.74188e-07,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312728,-2.2589e-07,0.0022942,6.673e-07,0.0022942,2.83493e-06,0.003402996,-0.010779915,-6.58032e-07,-6.673e-07
168,train,20,0,True,True,0.172399,0.175526,-0.0031272,0.208285,0.211501,0.208276,0.211492,0.172662,0.175788,False,0.529248625,0.172399,0.175526,-0.0031272,False,0.172527,0.175654,-0.00312708,False,0.172612,0.175739,-0.00312698,False,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.00194894,0.0019141,-0.00280238,1.20946,1.90264e-09,0.00826229,0.0116041,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312697,2.30787e-07,0.00230092,6.67297e-07,0.00230092,2.83492e-06,-0.01353121,0.003912041,-6.58029e-07,-6.67297e-07
169,train,52,1,True,True,0.175543,0.172415,0.00312743,0.208306,0.211522,0.208297,0.211513,0.172681,0.175808,True,0.19452275,0.175543,0.172415,0.00312743,True,0.175672,0.172545,0.0031273,True,0.175758,0.17263,0.00312718,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00194871,0.00191387,-0.00280297,1.20946,-5.09555e-11,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312728,-1.46077e-07,0.00178116,6.67294e-07,0.00178116,2.83491e-06,0.003939290000000001,-0.011362929999999999,-6.58026e-07,-6.67294e-07
170,train,21,0,True,True,0.172399,0.175526,-0.00312717,0.208287,0.211503,0.208278,0.211494,0.172663,0.17579,False,0.3978995,0.172399,0.175526,-0.00312717,False,0.172528,0.175655,-0.00312704,False,0.172613,0.17574,-0.00312693,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.00194892,0.00191408,-0.00280255,1.20946,0.132352,0.129919,0.00584609,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312694,2.24732e-07,0.00199679,6.67292e-07,0.00199679,2.8349e-06,-0.013186870000000002,0.003738444,-6.58024e-07,-6.67292e-07
171,train,53,1,True,True,0.175517,0.172389,0.00312821,0.208273,0.21149,0.208264,0.21148,0.17265,0.175778,True,0.36896112499999995,0.175517,0.172389,0.00312821,True,0.175644,0.172516,0.00312778,True,0.175728,0.172601,0.00312748,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00194908,0.00191423,-0.00279832,1.20946,0.121315,0.00876232,0.122523,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312696,-1.24493e-06,0.00248284,6.67289e-07,0.00248284,2.83489e-06,0.004682561,-0.01569896,-6.58021e-07,-6.67289e-07
172,train,22,0,True,True,0.172385,0.175512,-0.00312703,0.20827,0.211486,0.208261,0.211476,0.172647,0.175773,False,0.512520375,0.172385,0.175512,-0.00312703,False,0.172512,0.175639,-0.0031269,False,0.172597,0.175724,-0.00312679,False,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.00194912,0.00191427,-0.00280205,1.20946,0.0013299,0.00826229,0.0116053,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312678,2.54939e-07,0.00220136,6.67286e-07,0.00220136,2.83488e-06,-0.01467719,0.00438396,-6.58018e-07,-6.67286e-07
173,train,54,1,True,True,0.175536,0.172409,0.0031274,0.208298,0.211515,0.20829,0.211506,0.172674,0.175801,True,0.2491034375,0.175536,0.172409,0.0031274,True,0.175665,0.172538,0.00312727,True,0.175751,0.172624,0.00312715,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.00194879,0.00191395,-0.00280278,1.20946,1.45742e-05,0.017477,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312723,-1.68193e-07,0.00219714,6.67284e-07,0.00219714,2.83487e-06,0.0035233599999999997,-0.011789820000000001,-6.58016e-07,-6.67284e-07
174,train,23,0,True,True,0.172391,0.175519,-0.00312713,0.208278,0.211494,0.208269,0.211485,0.172655,0.175781,False,0.49321375,0.172391,0.175519,-0.00312713,False,0.17252,0.175647,-0.003127,False,0.172605,0.175732,-0.0031269,False,0.770109,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.00194902,0.00191418,-0.0028023,1.20946,0.132356,0.129922,0.0058461,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.0031272,-7.46892e-08,0.00206013,6.67281e-07,0.00206013,2.83485e-06,-0.012794936,0.003606851,-6.58013e-07,-6.67281e-07
175,train,55,1,True,True,0.175523,0.172396,0.00312722,0.208284,0.2115,0.208275,0.211491,0.17266,0.175787,True,0.288436375,0.175523,0.172396,0.00312722,True,0.175652,0.172525,0.00312709,True,0.175737,0.17261,0.00312697,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.00194895,0.00191411,-0.00280246,1.20946,0.00145095,0.0174771,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312703,-1.95972e-07,0.00195218,6.67278e-07,0.00195218,2.83484e-06,0.003683073,-0.01271925,-6.58011e-07,-6.67278e-07
176,train,24,0,True,True,0.172385,0.175513,-0.00312705,0.208272,0.211488,0.208263,0.211478,0.172648,0.175775,False,0.35681999999999997,0.172385,0.175513,-0.00312705,False,0.172514,0.17564,-0.00312692,False,0.172599,0.175726,-0.0031268,False,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.00194909,0.00191425,-0.00280211,1.20946,1.59009e-05,0.00826229,0.0116043,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.0031268,2.49849e-07,0.0022064,6.67276e-07,0.0022064,2.83483e-06,-0.013041179999999998,0.0039825929999999996,-6.58008e-07,-6.67276e-07
177,train,56,1,True,True,0.175524,0.172397,0.00312718,0.208285,0.211501,0.208277,0.211492,0.172661,0.175788,True,0.3319903,0.175524,0.172397,0.00312718,True,0.175653,0.172526,0.00312704,True,0.175738,0.172611,0.00312693,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00194894,0.0019141,-0.00279879,1.20946,0.121728,0.00876232,0.122515,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312697,-2.16677e-07,0.00204388,6.67273e-07,0.00204388,2.83482e-06,0.004196422,-0.01378801,-6.58005e-07,-6.67273e-07
178,train,25,0,True,True,0.172377,0.175504,-0.00312696,0.208262,0.211478,0.208253,0.211468,0.172639,0.175766,False,0.560572375,0.172377,0.175504,-0.00312696,False,0.172505,0.175631,-0.00312683,False,0.17259,0.175716,-0.00312671,False,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.0019492,0.00191435,-0.00280195,1.20946,0.131973,0.129927,0.0058466,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312671,2.58233e-07,0.00191768,6.6727e-07,0.00191768,2.83481e-06,-0.01390186,0.004141199,-6.58003e-07,-6.6727e-07
179,train,57,1,True,True,0.175509,0.172382,0.00312704,0.208268,0.211484,0.208259,0.211474,0.172645,0.175771,True,0.36300319999999997,0.175509,0.172382,0.00312704,True,0.175637,0.17251,0.00312689,True,0.175722,0.172595,0.00312678,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00194914,0.00191429,-0.00280211,1.20946,0.00144675,0.0174771,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312676,-2.82358e-07,0.00220155,6.67268e-07,0.00220155,2.8348e-06,0.0040121440000000005,-0.0145033,-6.58e-07,-6.67268e-07
180,train,26,0,True,True,0.172383,0.175512,-0.00312849,0.208268,0.211484,0.208259,0.211474,0.172645,0.175772,False,0.560400125,0.172383,0.175512,-0.00312849,False,0.172511,0.175639,-0.00312801,False,0.172595,0.175723,-0.00312763,False,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.00194914,0.00191429,-0.00280183,1.20946,1.58548e-05,0.00826229,0.0116043,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312686,1.62986e-06,0.00205669,6.67265e-07,0.00205669,2.83479e-06,-0.012735429999999999,0.003834671,-6.57997e-07,-6.67265e-07
181,train,58,1,True,True,0.175519,0.172392,0.00312714,0.20828,0.211496,0.208272,0.211487,0.172656,0.175783,True,0.30504495000000004,0.175519,0.172392,0.00312714,True,0.175647,0.17252,0.003127,True,0.175733,0.172606,0.00312688,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.001949,0.00191415,-0.00280242,1.20946,1.73684e-07,0.0174771,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.0031269,-2.44831e-07,0.00188346,6.67262e-07,0.00188346,2.83477e-06,0.003620202,-0.012484498,-6.57995e-07,-6.67262e-07
182,train,27,0,True,True,0.172382,0.175509,-0.0031272,0.208269,0.211484,0.20826,0.211475,0.172645,0.175772,False,0.542052875,0.172382,0.175509,-0.0031272,False,0.17251,0.175637,-0.00312705,False,0.172595,0.175722,-0.00312693,False,0.770113,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.00194913,0.00191428,-0.00280201,1.20946,0.132361,0.129925,0.00584612,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312692,2.73205e-07,0.001674,6.6726e-07,0.001674,2.83476e-06,-0.011610345999999999,0.003438712,-6.57992e-07,-6.6726e-07
183,train,59,1,True,True,0.175524,0.172397,0.00312729,0.208286,0.211502,0.208278,0.211493,0.172662,0.175789,True,0.235791625,0.175524,0.172397,0.00312729,True,0.175653,0.172526,0.00312715,True,0.175739,0.172612,0.00312703,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00194893,0.00191409,-0.00280249,1.20946,0.001451,0.0174771,0.00826226,0.000801577,1.04386,-1.04306,1.04386,0.000801577,1.04306,1.04306,1.04386,0.00312703,-2.57502e-07,0.00185673,6.67257e-07,0.00185673,2.83475e-06,0.0029434010000000004,-0.010077062000000001,-6.57989e-07,-6.67257e-07
184,train,28,0,True,True,0.172378,0.175506,-0.00312704,0.208265,0.211481,0.208256,0.211472,0.172642,0.175769,False,0.36707737499999993,0.172378,0.175506,-0.00312704,False,0.172507,0.175634,-0.00312691,False,0.172592,0.175719,-0.00312679,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.00194916,0.00191432,-0.002802,1.20946,0.132357,0.129926,0.00584611,1.04386,0.000801577,1.04306,0.000801577,1.04386,-1.04306,1.04306,1.04386,-0.00312678,2.65258e-07,0.00215894,6.67254e-07,0.00215894,2.83474e-06,-0.012350970000000001,0.0035257209999999995,-6.57987e-07,-6.67254e-07
