readout_time_ns,tau_act_ns,tau_score_ns,accuracy,correct,total,time_over_tau_act,time_over_tau_score
2.95,0.75,0.25,0.9115,1823,2000,3.9333333333333336,11.8
2.96,0.75,0.25,0.9115,1823,2000,3.9466666666666668,11.84
2.97,0.75,0.25,0.9115,1823,2000,3.9600000000000004,11.88
2.98,0.75,0.25,0.9115,1823,2000,3.973333333333333,11.92
2.99,0.75,0.25,0.9115,1823,2000,3.986666666666667,11.96
3.0,0.75,0.25,0.9115,1823,2000,4.0,12.0
0.0,0.75,0.35,0.0925,185,2000,0.0,0.0
0.01,0.75,0.35,0.116,232,2000,0.013333333333333334,0.028571428571428574
0.02,0.75,0.35,0.116,232,2000,0.02666666666666667,0.05714285714285715
0.03,0.75,0.35,0.116,232,2000,0.04,0.08571428571428572
0.04,0.75,0.35,0.116,232,2000,0.05333333333333334,0.1142857142857143
0.05,0.75,0.35,0.116,232,2000,0.06666666666666667,0.14285714285714288
0.06,0.75,0.35,0.12,240,2000,0.08,0.17142857142857143
0.07,0.75,0.35,0.1345,269,2000,0.09333333333333334,0.20000000000000004
0.08,0.75,0.35,0.1675,335,2000,0.10666666666666667,0.2285714285714286
0.09,0.75,0.35,0.207,414,2000,0.12,0.2571428571428572
0.1,0.75,0.35,0.248,496,2000,0.13333333333333333,0.28571428571428575
0.11,0.75,0.35,0.285,570,2000,0.14666666666666667,0.31428571428571433
0.12,0.75,0.35,0.32,640,2000,0.16,0.34285714285714286
0.13,0.75,0.35,0.344,688,2000,0.17333333333333334,0.37142857142857144
0.14,0.75,0.35,0.3715,743,2000,0.18666666666666668,0.4000000000000001
0.15,0.75,0.35,0.404,808,2000,0.19999999999999998,0.4285714285714286
0.16,0.75,0.35,0.4275,855,2000,0.21333333333333335,0.4571428571428572
0.17,0.75,0.35,0.4455,891,2000,0.22666666666666668,0.48571428571428577
0.18,0.75,0.35,0.4635,927,2000,0.24,0.5142857142857143
0.19,0.75,0.35,0.4805,961,2000,0.25333333333333335,0.5428571428571429
0.2,0.75,0.35,0.491,982,2000,0.26666666666666666,0.5714285714285715
0.21,0.75,0.35,0.502,1004,2000,0.27999999999999997,0.6
0.22,0.75,0.35,0.512,1024,2000,0.29333333333333333,0.6285714285714287
0.23,0.75,0.35,0.5175,1035,2000,0.3066666666666667,0.6571428571428573
0.24,0.75,0.35,0.524,1048,2000,0.32,0.6857142857142857
0.25,0.75,0.35,0.529,1058,2000,0.3333333333333333,0.7142857142857143
0.26,0.75,0.35,0.533,1066,2000,0.3466666666666667,0.7428571428571429
0.27,0.75,0.35,0.539,1078,2000,0.36000000000000004,0.7714285714285716
0.28,0.75,0.35,0.5425,1085,2000,0.37333333333333335,0.8000000000000002
0.29,0.75,0.35,0.55,1100,2000,0.38666666666666666,0.8285714285714285
0.3,0.75,0.35,0.556,1112,2000,0.39999999999999997,0.8571428571428572
0.31,0.75,0.35,0.5575,1115,2000,0.41333333333333333,0.8857142857142858
0.32,0.75,0.35,0.562,1124,2000,0.4266666666666667,0.9142857142857144
0.33,0.75,0.35,0.5645,1129,2000,0.44,0.942857142857143
0.34,0.75,0.35,0.5665,1133,2000,0.45333333333333337,0.9714285714285715
0.35000000000000003,0.75,0.35,0.5715,1143,2000,0.46666666666666673,1.0000000000000002
0.36,0.75,0.35,0.5735,1147,2000,0.48,1.0285714285714287
0.37,0.75,0.35,0.576,1152,2000,0.49333333333333335,1.0571428571428572
0.38,0.75,0.35,0.5815,1163,2000,0.5066666666666667,1.0857142857142859
0.39,0.75,0.35,0.587,1174,2000,0.52,1.1142857142857143
0.4,0.75,0.35,0.59,1180,2000,0.5333333333333333,1.142857142857143
0.41000000000000003,0.75,0.35,0.5915,1183,2000,0.5466666666666667,1.1714285714285715
0.42,0.75,0.35,0.596,1192,2000,0.5599999999999999,1.2
0.43,0.75,0.35,0.6005,1201,2000,0.5733333333333334,1.2285714285714286
0.44,0.75,0.35,0.6035,1207,2000,0.5866666666666667,1.2571428571428573
0.45,0.75,0.35,0.607,1214,2000,0.6,1.2857142857142858
0.46,0.75,0.35,0.6135,1227,2000,0.6133333333333334,1.3142857142857145
0.47000000000000003,0.75,0.35,0.617,1234,2000,0.6266666666666667,1.342857142857143
0.48,0.75,0.35,0.622,1244,2000,0.64,1.3714285714285714
0.49,0.75,0.35,0.6265,1253,2000,0.6533333333333333,1.4000000000000001
0.5,0.75,0.35,0.6335,1267,2000,0.6666666666666666,1.4285714285714286
0.51,0.75,0.35,0.639,1278,2000,0.68,1.4571428571428573
0.52,0.75,0.35,0.645,1290,2000,0.6933333333333334,1.4857142857142858
0.53,0.75,0.35,0.652,1304,2000,0.7066666666666667,1.5142857142857145
0.54,0.75,0.35,0.656,1312,2000,0.7200000000000001,1.5428571428571431
0.55,0.75,0.35,0.664,1328,2000,0.7333333333333334,1.5714285714285716
0.56,0.75,0.35,0.669,1338,2000,0.7466666666666667,1.6000000000000003
0.5700000000000001,0.75,0.35,0.6745,1349,2000,0.7600000000000001,1.6285714285714288
0.58,0.75,0.35,0.6795,1359,2000,0.7733333333333333,1.657142857142857
0.59,0.75,0.35,0.686,1372,2000,0.7866666666666666,1.6857142857142857
0.6,0.75,0.35,0.691,1382,2000,0.7999999999999999,1.7142857142857144
0.61,0.75,0.35,0.694,1388,2000,0.8133333333333334,1.7428571428571429
0.62,0.75,0.35,0.703,1406,2000,0.8266666666666667,1.7714285714285716
0.63,0.75,0.35,0.7075,1415,2000,0.84,1.8
0.64,0.75,0.35,0.7165,1433,2000,0.8533333333333334,1.8285714285714287
0.65,0.75,0.35,0.7225,1445,2000,0.8666666666666667,1.8571428571428574
0.66,0.75,0.35,0.727,1454,2000,0.88,1.885714285714286
0.67,0.75,0.35,0.731,1462,2000,0.8933333333333334,1.9142857142857146
0.68,0.75,0.35,0.7345,1469,2000,0.9066666666666667,1.942857142857143
0.6900000000000001,0.75,0.35,0.737,1474,2000,0.92,1.9714285714285718
0.7000000000000001,0.75,0.35,0.7395,1479,2000,0.9333333333333335,2.0000000000000004
0.71,0.75,0.35,0.7445,1489,2000,0.9466666666666667,2.0285714285714285
0.72,0.75,0.35,0.7475,1495,2000,0.96,2.0571428571428574
0.73,0.75,0.35,0.756,1512,2000,0.9733333333333333,2.085714285714286
0.74,0.75,0.35,0.7635,1527,2000,0.9866666666666667,2.1142857142857143
0.75,0.75,0.35,0.7705,1541,2000,1.0,2.142857142857143
0.76,0.75,0.35,0.7765,1553,2000,1.0133333333333334,2.1714285714285717
0.77,0.75,0.35,0.779,1558,2000,1.0266666666666666,2.2
0.78,0.75,0.35,0.783,1566,2000,1.04,2.2285714285714286
0.79,0.75,0.35,0.7865,1573,2000,1.0533333333333335,2.2571428571428576
0.8,0.75,0.35,0.792,1584,2000,1.0666666666666667,2.285714285714286
0.81,0.75,0.35,0.796,1592,2000,1.08,2.3142857142857145
0.8200000000000001,0.75,0.35,0.7995,1599,2000,1.0933333333333335,2.342857142857143
0.8300000000000001,0.75,0.35,0.803,1606,2000,1.1066666666666667,2.371428571428572
0.84,0.75,0.35,0.807,1614,2000,1.1199999999999999,2.4
0.85,0.75,0.35,0.81,1620,2000,1.1333333333333333,2.428571428571429
0.86,0.75,0.35,0.8135,1627,2000,1.1466666666666667,2.4571428571428573
0.87,0.75,0.35,0.817,1634,2000,1.16,2.4857142857142858
0.88,0.75,0.35,0.8205,1641,2000,1.1733333333333333,2.5142857142857147
0.89,0.75,0.35,0.824,1648,2000,1.1866666666666668,2.542857142857143
0.9,0.75,0.35,0.826,1652,2000,1.2,2.5714285714285716
0.91,0.75,0.35,0.8325,1665,2000,1.2133333333333334,2.6
0.92,0.75,0.35,0.835,1670,2000,1.2266666666666668,2.628571428571429
0.93,0.75,0.35,0.8375,1675,2000,1.24,2.6571428571428575
0.9400000000000001,0.75,0.35,0.8385,1677,2000,1.2533333333333334,2.685714285714286
0.9500000000000001,0.75,0.35,0.841,1682,2000,1.2666666666666668,2.714285714285715
0.96,0.75,0.35,0.843,1686,2000,1.28,2.742857142857143
0.97,0.75,0.35,0.845,1690,2000,1.2933333333333332,2.7714285714285714
0.98,0.75,0.35,0.847,1694,2000,1.3066666666666666,2.8000000000000003
0.99,0.75,0.35,0.8485,1697,2000,1.32,2.8285714285714287
1.0,0.75,0.35,0.8515,1703,2000,1.3333333333333333,2.857142857142857
1.01,0.75,0.35,0.8545,1709,2000,1.3466666666666667,2.885714285714286
1.02,0.75,0.35,0.857,1714,2000,1.36,2.9142857142857146
1.03,0.75,0.35,0.858,1716,2000,1.3733333333333333,2.942857142857143
1.04,0.75,0.35,0.859,1718,2000,1.3866666666666667,2.9714285714285715
1.05,0.75,0.35,0.862,1724,2000,1.4000000000000001,3.0000000000000004
1.06,0.75,0.35,0.864,1728,2000,1.4133333333333333,3.028571428571429
1.07,0.75,0.35,0.866,1732,2000,1.4266666666666667,3.0571428571428574
1.08,0.75,0.35,0.8675,1735,2000,1.4400000000000002,3.0857142857142863
1.09,0.75,0.35,0.8685,1737,2000,1.4533333333333334,3.1142857142857148
1.1,0.75,0.35,0.87,1740,2000,1.4666666666666668,3.1428571428571432
1.11,0.75,0.35,0.8705,1741,2000,1.4800000000000002,3.1714285714285717
1.12,0.75,0.35,0.8715,1743,2000,1.4933333333333334,3.2000000000000006
1.1300000000000001,0.75,0.35,0.873,1746,2000,1.5066666666666668,3.228571428571429
1.1400000000000001,0.75,0.35,0.8765,1753,2000,1.5200000000000002,3.2571428571428576
1.1500000000000001,0.75,0.35,0.8765,1753,2000,1.5333333333333334,3.2857142857142865
1.16,0.75,0.35,0.8775,1755,2000,1.5466666666666666,3.314285714285714
1.17,0.75,0.35,0.88,1760,2000,1.5599999999999998,3.342857142857143
1.18,0.75,0.35,0.8805,1761,2000,1.5733333333333333,3.3714285714285714
1.19,0.75,0.35,0.881,1762,2000,1.5866666666666667,3.4
1.2,0.75,0.35,0.883,1766,2000,1.5999999999999999,3.428571428571429
1.21,0.75,0.35,0.8835,1767,2000,1.6133333333333333,3.4571428571428573
1.22,0.75,0.35,0.884,1768,2000,1.6266666666666667,3.4857142857142858
1.23,0.75,0.35,0.8855,1771,2000,1.64,3.5142857142857147
1.24,0.75,0.35,0.8875,1775,2000,1.6533333333333333,3.542857142857143
1.25,0.75,0.35,0.8895,1779,2000,1.6666666666666667,3.5714285714285716
1.26,0.75,0.35,0.89,1780,2000,1.68,3.6
1.27,0.75,0.35,0.8905,1781,2000,1.6933333333333334,3.628571428571429
1.28,0.75,0.35,0.891,1782,2000,1.7066666666666668,3.6571428571428575
1.29,0.75,0.35,0.892,1784,2000,1.72,3.685714285714286
1.3,0.75,0.35,0.8925,1785,2000,1.7333333333333334,3.714285714285715
1.31,0.75,0.35,0.893,1786,2000,1.7466666666666668,3.7428571428571433
1.32,0.75,0.35,0.8935,1787,2000,1.76,3.771428571428572
1.33,0.75,0.35,0.8945,1789,2000,1.7733333333333334,3.8000000000000003
1.34,0.75,0.35,0.8945,1789,2000,1.7866666666666668,3.828571428571429
1.35,0.75,0.35,0.8965,1793,2000,1.8,3.8571428571428577
1.36,0.75,0.35,0.8985,1797,2000,1.8133333333333335,3.885714285714286
1.37,0.75,0.35,0.8995,1799,2000,1.8266666666666669,3.914285714285715
1.3800000000000001,0.75,0.35,0.9015,1803,2000,1.84,3.9428571428571435
1.3900000000000001,0.75,0.35,0.901,1802,2000,1.8533333333333335,3.971428571428572
1.4000000000000001,0.75,0.35,0.9015,1803,2000,1.866666666666667,4.000000000000001
1.41,0.75,0.35,0.9015,1803,2000,1.88,4.0285714285714285
1.42,0.75,0.35,0.902,1804,2000,1.8933333333333333,4.057142857142857
1.43,0.75,0.35,0.902,1804,2000,1.9066666666666665,4.085714285714285
1.44,0.75,0.35,0.902,1804,2000,1.92,4.114285714285715
1.45,0.75,0.35,0.902,1804,2000,1.9333333333333333,4.142857142857143
1.46,0.75,0.35,0.9025,1805,2000,1.9466666666666665,4.171428571428572
1.47,0.75,0.35,0.9025,1805,2000,1.96,4.2
1.48,0.75,0.35,0.9025,1805,2000,1.9733333333333334,4.228571428571429
1.49,0.75,0.35,0.9025,1805,2000,1.9866666666666666,4.257142857142857
1.5,0.75,0.35,0.902,1804,2000,2.0,4.285714285714286
1.51,0.75,0.35,0.9025,1805,2000,2.013333333333333,4.314285714285715
1.52,0.75,0.35,0.902,1804,2000,2.026666666666667,4.342857142857143
1.53,0.75,0.35,0.9025,1805,2000,2.04,4.371428571428572
1.54,0.75,0.35,0.9025,1805,2000,2.0533333333333332,4.4
1.55,0.75,0.35,0.902,1804,2000,2.066666666666667,4.428571428571429
1.56,0.75,0.35,0.902,1804,2000,2.08,4.457142857142857
1.57,0.75,0.35,0.9025,1805,2000,2.0933333333333333,4.485714285714286
1.58,0.75,0.35,0.903,1806,2000,2.106666666666667,4.514285714285715
1.59,0.75,0.35,0.903,1806,2000,2.12,4.542857142857144
1.6,0.75,0.35,0.903,1806,2000,2.1333333333333333,4.571428571428572
1.61,0.75,0.35,0.904,1808,2000,2.146666666666667,4.6000000000000005
1.62,0.75,0.35,0.9045,1809,2000,2.16,4.628571428571429
1.6300000000000001,0.75,0.35,0.904,1808,2000,2.1733333333333333,4.6571428571428575
1.6400000000000001,0.75,0.35,0.9045,1809,2000,2.186666666666667,4.685714285714286
1.6500000000000001,0.75,0.35,0.9045,1809,2000,2.2,4.714285714285715
1.6600000000000001,0.75,0.35,0.9045,1809,2000,2.2133333333333334,4.742857142857144
1.67,0.75,0.35,0.9055,1811,2000,2.2266666666666666,4.771428571428571
1.68,0.75,0.35,0.906,1812,2000,2.2399999999999998,4.8
1.69,0.75,0.35,0.906,1812,2000,2.2533333333333334,4.828571428571428
1.7,0.75,0.35,0.906,1812,2000,2.2666666666666666,4.857142857142858
1.71,0.75,0.35,0.906,1812,2000,2.28,4.885714285714286
1.72,0.75,0.35,0.906,1812,2000,2.2933333333333334,4.914285714285715
1.73,0.75,0.35,0.9065,1813,2000,2.3066666666666666,4.942857142857143
1.74,0.75,0.35,0.9065,1813,2000,2.32,4.9714285714285715
1.75,0.75,0.35,0.9065,1813,2000,2.3333333333333335,5.0
1.76,0.75,0.35,0.908,1816,2000,2.3466666666666667,5.028571428571429
1.77,0.75,0.35,0.908,1816,2000,2.36,5.057142857142858
1.78,0.75,0.35,0.908,1816,2000,2.3733333333333335,5.085714285714286
1.79,0.75,0.35,0.9085,1817,2000,2.3866666666666667,5.114285714285715
1.8,0.75,0.35,0.9085,1817,2000,2.4,5.142857142857143
1.81,0.75,0.35,0.909,1818,2000,2.4133333333333336,5.171428571428572
1.82,0.75,0.35,0.909,1818,2000,2.4266666666666667,5.2
1.83,0.75,0.35,0.9095,1819,2000,2.44,5.2285714285714295
1.84,0.75,0.35,0.91,1820,2000,2.4533333333333336,5.257142857142858
1.85,0.75,0.35,0.91,1820,2000,2.466666666666667,5.2857142857142865
1.86,0.75,0.35,0.9095,1819,2000,2.48,5.314285714285715
1.87,0.75,0.35,0.91,1820,2000,2.4933333333333336,5.342857142857143
1.8800000000000001,0.75,0.35,0.9105,1821,2000,2.506666666666667,5.371428571428572
1.8900000000000001,0.75,0.35,0.9105,1821,2000,2.52,5.4
1.9000000000000001,0.75,0.35,0.9105,1821,2000,2.5333333333333337,5.42857142857143
1.9100000000000001,0.75,0.35,0.9105,1821,2000,2.546666666666667,5.457142857142858
1.92,0.75,0.35,0.91,1820,2000,2.56,5.485714285714286
1.93,0.75,0.35,0.91,1820,2000,2.5733333333333333,5.514285714285714
1.94,0.75,0.35,0.9105,1821,2000,2.5866666666666664,5.542857142857143
1.95,0.75,0.35,0.9105,1821,2000,2.6,5.571428571428572
1.96,0.75,0.35,0.9105,1821,2000,2.6133333333333333,5.6000000000000005
1.97,0.75,0.35,0.911,1822,2000,2.6266666666666665,5.628571428571429
1.98,0.75,0.35,0.911,1822,2000,2.64,5.6571428571428575
1.99,0.75,0.35,0.9105,1821,2000,2.6533333333333333,5.685714285714286
2.0,0.75,0.35,0.91,1820,2000,2.6666666666666665,5.714285714285714
2.0100000000000002,0.75,0.35,0.91,1820,2000,2.68,5.742857142857144
2.02,0.75,0.35,0.91,1820,2000,2.6933333333333334,5.771428571428572
2.0300000000000002,0.75,0.35,0.91,1820,2000,2.706666666666667,5.800000000000001
2.04,0.75,0.35,0.91,1820,2000,2.72,5.828571428571429
2.05,0.75,0.35,0.9095,1819,2000,2.733333333333333,5.857142857142857
2.06,0.75,0.35,0.9095,1819,2000,2.7466666666666666,5.885714285714286
2.07,0.75,0.35,0.909,1818,2000,2.76,5.914285714285715
2.08,0.75,0.35,0.909,1818,2000,2.7733333333333334,5.942857142857143
2.09,0.75,0.35,0.909,1818,2000,2.7866666666666666,5.9714285714285715
2.1,0.75,0.35,0.909,1818,2000,2.8000000000000003,6.000000000000001
2.11,0.75,0.35,0.909,1818,2000,2.813333333333333,6.0285714285714285
2.12,0.75,0.35,0.909,1818,2000,2.8266666666666667,6.057142857142858
2.13,0.75,0.35,0.909,1818,2000,2.84,6.085714285714285
2.14,0.75,0.35,0.909,1818,2000,2.8533333333333335,6.114285714285715
2.15,0.75,0.35,0.9095,1819,2000,2.8666666666666667,6.142857142857143
2.16,0.75,0.35,0.9095,1819,2000,2.8800000000000003,6.171428571428573
2.17,0.75,0.35,0.9095,1819,2000,2.893333333333333,6.2
2.18,0.75,0.35,0.91,1820,2000,2.9066666666666667,6.2285714285714295
2.19,0.75,0.35,0.91,1820,2000,2.92,6.257142857142857
2.2,0.75,0.35,0.9095,1819,2000,2.9333333333333336,6.2857142857142865
2.21,0.75,0.35,0.9095,1819,2000,2.9466666666666668,6.314285714285715
2.22,0.75,0.35,0.9095,1819,2000,2.9600000000000004,6.342857142857143
2.23,0.75,0.35,0.91,1820,2000,2.973333333333333,6.371428571428572
2.24,0.75,0.35,0.9095,1819,2000,2.986666666666667,6.400000000000001
2.25,0.75,0.35,0.9095,1819,2000,3.0,6.428571428571429
2.2600000000000002,0.75,0.35,0.9095,1819,2000,3.0133333333333336,6.457142857142858
2.27,0.75,0.35,0.91,1820,2000,3.026666666666667,6.485714285714286
2.2800000000000002,0.75,0.35,0.91,1820,2000,3.0400000000000005,6.514285714285715
2.29,0.75,0.35,0.91,1820,2000,3.0533333333333332,6.542857142857144
2.3000000000000003,0.75,0.35,0.9105,1821,2000,3.066666666666667,6.571428571428573
2.31,0.75,0.35,0.911,1822,2000,3.08,6.6000000000000005
2.32,0.75,0.35,0.911,1822,2000,3.0933333333333333,6.628571428571428
2.33,0.75,0.35,0.911,1822,2000,3.106666666666667,6.6571428571428575
2.34,0.75,0.35,0.9115,1823,2000,3.1199999999999997,6.685714285714286
2.35,0.75,0.35,0.9115,1823,2000,3.1333333333333333,6.714285714285715
2.36,0.75,0.35,0.9115,1823,2000,3.1466666666666665,6.742857142857143
2.37,0.75,0.35,0.9115,1823,2000,3.16,6.771428571428572
2.38,0.75,0.35,0.9115,1823,2000,3.1733333333333333,6.8
2.39,0.75,0.35,0.911,1822,2000,3.186666666666667,6.828571428571429
2.4,0.75,0.35,0.911,1822,2000,3.1999999999999997,6.857142857142858
2.41,0.75,0.35,0.911,1822,2000,3.2133333333333334,6.885714285714286
2.42,0.75,0.35,0.911,1822,2000,3.2266666666666666,6.914285714285715
2.43,0.75,0.35,0.911,1822,2000,3.24,6.942857142857144
2.44,0.75,0.35,0.911,1822,2000,3.2533333333333334,6.9714285714285715
2.45,0.75,0.35,0.911,1822,2000,3.266666666666667,7.000000000000001
2.46,0.75,0.35,0.911,1822,2000,3.28,7.028571428571429
2.47,0.75,0.35,0.911,1822,2000,3.2933333333333334,7.057142857142858
2.48,0.75,0.35,0.911,1822,2000,3.3066666666666666,7.085714285714286
2.49,0.75,0.35,0.911,1822,2000,3.3200000000000003,7.114285714285716
2.5,0.75,0.35,0.9115,1823,2000,3.3333333333333335,7.142857142857143
2.5100000000000002,0.75,0.35,0.9115,1823,2000,3.346666666666667,7.171428571428573
2.52,0.75,0.35,0.9115,1823,2000,3.36,7.2
2.5300000000000002,0.75,0.35,0.9115,1823,2000,3.3733333333333335,7.2285714285714295
2.54,0.75,0.35,0.9115,1823,2000,3.3866666666666667,7.257142857142858
2.5500000000000003,0.75,0.35,0.9115,1823,2000,3.4000000000000004,7.285714285714287
2.56,0.75,0.35,0.9115,1823,2000,3.4133333333333336,7.314285714285715
2.57,0.75,0.35,0.9115,1823,2000,3.4266666666666663,7.3428571428571425
2.58,0.75,0.35,0.9115,1823,2000,3.44,7.371428571428572
2.59,0.75,0.35,0.9115,1823,2000,3.453333333333333,7.4
2.6,0.75,0.35,0.9115,1823,2000,3.466666666666667,7.42857142857143
2.61,0.75,0.35,0.9115,1823,2000,3.48,7.457142857142857
2.62,0.75,0.35,0.9115,1823,2000,3.4933333333333336,7.485714285714287
2.63,0.75,0.35,0.9115,1823,2000,3.5066666666666664,7.514285714285714
2.64,0.75,0.35,0.9115,1823,2000,3.52,7.542857142857144
2.65,0.75,0.35,0.9115,1823,2000,3.533333333333333,7.571428571428572
2.66,0.75,0.35,0.9115,1823,2000,3.546666666666667,7.6000000000000005
2.67,0.75,0.35,0.9115,1823,2000,3.56,7.628571428571429
2.68,0.75,0.35,0.912,1824,2000,3.5733333333333337,7.657142857142858
2.69,0.75,0.35,0.912,1824,2000,3.5866666666666664,7.685714285714286
2.7,0.75,0.35,0.912,1824,2000,3.6,7.714285714285715
2.71,0.75,0.35,0.912,1824,2000,3.6133333333333333,7.742857142857143
2.72,0.75,0.35,0.9125,1825,2000,3.626666666666667,7.771428571428572
2.73,0.75,0.35,0.9125,1825,2000,3.64,7.800000000000001
2.74,0.75,0.35,0.9125,1825,2000,3.6533333333333338,7.82857142857143
2.75,0.75,0.35,0.9125,1825,2000,3.6666666666666665,7.857142857142858
2.7600000000000002,0.75,0.35,0.9125,1825,2000,3.68,7.885714285714287
2.77,0.75,0.35,0.9125,1825,2000,3.6933333333333334,7.914285714285715
2.7800000000000002,0.75,0.35,0.9125,1825,2000,3.706666666666667,7.942857142857144
2.79,0.75,0.35,0.9125,1825,2000,3.72,7.971428571428572
2.8000000000000003,0.75,0.35,0.9125,1825,2000,3.733333333333334,8.000000000000002
2.81,0.75,0.35,0.9125,1825,2000,3.7466666666666666,8.028571428571428
2.82,0.75,0.35,0.9125,1825,2000,3.76,8.057142857142857
2.83,0.75,0.35,0.9125,1825,2000,3.7733333333333334,8.085714285714287
2.84,0.75,0.35,0.9125,1825,2000,3.7866666666666666,8.114285714285714
2.85,0.75,0.35,0.9125,1825,2000,3.8000000000000003,8.142857142857144
2.86,0.75,0.35,0.9125,1825,2000,3.813333333333333,8.17142857142857
2.87,0.75,0.35,0.9125,1825,2000,3.8266666666666667,8.200000000000001
2.88,0.75,0.35,0.9125,1825,2000,3.84,8.22857142857143
2.89,0.75,0.35,0.9125,1825,2000,3.8533333333333335,8.257142857142858
2.9,0.75,0.35,0.9125,1825,2000,3.8666666666666667,8.285714285714286
2.91,0.75,0.35,0.9125,1825,2000,3.8800000000000003,8.314285714285715
2.92,0.75,0.35,0.912,1824,2000,3.893333333333333,8.342857142857143
2.93,0.75,0.35,0.912,1824,2000,3.9066666666666667,8.371428571428572
2.94,0.75,0.35,0.912,1824,2000,3.92,8.4
2.95,0.75,0.35,0.912,1824,2000,3.9333333333333336,8.428571428571429
2.96,0.75,0.35,0.9115,1823,2000,3.9466666666666668,8.457142857142857
2.97,0.75,0.35,0.9115,1823,2000,3.9600000000000004,8.485714285714288
2.98,0.75,0.35,0.9115,1823,2000,3.973333333333333,8.514285714285714
2.99,0.75,0.35,0.9115,1823,2000,3.986666666666667,8.542857142857144
3.0,0.75,0.35,0.9115,1823,2000,4.0,8.571428571428571
0.0,0.75,0.5,0.0925,185,2000,0.0,0.0
0.01,0.75,0.5,0.116,232,2000,0.013333333333333334,0.02
0.02,0.75,0.5,0.116,232,2000,0.02666666666666667,0.04
0.03,0.75,0.5,0.116,232,2000,0.04,0.06
0.04,0.75,0.5,0.116,232,2000,0.05333333333333334,0.08
0.05,0.75,0.5,0.116,232,2000,0.06666666666666667,0.1
0.06,0.75,0.5,0.118,236,2000,0.08,0.12
0.07,0.75,0.5,0.1345,269,2000,0.09333333333333334,0.14
0.08,0.75,0.5,0.162,324,2000,0.10666666666666667,0.16
0.09,0.75,0.5,0.203,406,2000,0.12,0.18
0.1,0.75,0.5,0.2415,483,2000,0.13333333333333333,0.2
0.11,0.75,0.5,0.282,564,2000,0.14666666666666667,0.22
0.12,0.75,0.5,0.314,628,2000,0.16,0.24
0.13,0.75,0.5,0.338,676,2000,0.17333333333333334,0.26
0.14,0.75,0.5,0.365,730,2000,0.18666666666666668,0.28
0.15,0.75,0.5,0.3945,789,2000,0.19999999999999998,0.3
0.16,0.75,0.5,0.4225,845,2000,0.21333333333333335,0.32
0.17,0.75,0.5,0.438,876,2000,0.22666666666666668,0.34
0.18,0.75,0.5,0.4585,917,2000,0.24,0.36
0.19,0.75,0.5,0.4725,945,2000,0.25333333333333335,0.38
0.2,0.75,0.5,0.4855,971,2000,0.26666666666666666,0.4
0.21,0.75,0.5,0.4965,993,2000,0.27999999999999997,0.42
0.22,0.75,0.5,0.506,1012,2000,0.29333333333333333,0.44
0.23,0.75,0.5,0.514,1028,2000,0.3066666666666667,0.46
0.24,0.75,0.5,0.519,1038,2000,0.32,0.48
0.25,0.75,0.5,0.526,1052,2000,0.3333333333333333,0.5
0.26,0.75,0.5,0.5295,1059,2000,0.3466666666666667,0.52
0.27,0.75,0.5,0.5355,1071,2000,0.36000000000000004,0.54
0.28,0.75,0.5,0.539,1078,2000,0.37333333333333335,0.56
0.29,0.75,0.5,0.5425,1085,2000,0.38666666666666666,0.58
0.3,0.75,0.5,0.5485,1097,2000,0.39999999999999997,0.6
0.31,0.75,0.5,0.556,1112,2000,0.41333333333333333,0.62
0.32,0.75,0.5,0.557,1114,2000,0.4266666666666667,0.64
0.33,0.75,0.5,0.559,1118,2000,0.44,0.66
0.34,0.75,0.5,0.5635,1127,2000,0.45333333333333337,0.68
0.35000000000000003,0.75,0.5,0.566,1132,2000,0.46666666666666673,0.7000000000000001
0.36,0.75,0.5,0.57,1140,2000,0.48,0.72
0.37,0.75,0.5,0.5715,1143,2000,0.49333333333333335,0.74
0.38,0.75,0.5,0.5745,1149,2000,0.5066666666666667,0.76
0.39,0.75,0.5,0.578,1156,2000,0.52,0.78
0.4,0.75,0.5,0.5835,1167,2000,0.5333333333333333,0.8
0.41000000000000003,0.75,0.5,0.587,1174,2000,0.5466666666666667,0.8200000000000001
0.42,0.75,0.5,0.5905,1181,2000,0.5599999999999999,0.84
0.43,0.75,0.5,0.5915,1183,2000,0.5733333333333334,0.86
0.44,0.75,0.5,0.5955,1191,2000,0.5866666666666667,0.88
0.45,0.75,0.5,0.6,1200,2000,0.6,0.9
0.46,0.75,0.5,0.6025,1205,2000,0.6133333333333334,0.92
0.47000000000000003,0.75,0.5,0.6055,1211,2000,0.6266666666666667,0.9400000000000001
0.48,0.75,0.5,0.611,1222,2000,0.64,0.96
0.49,0.75,0.5,0.6155,1231,2000,0.6533333333333333,0.98
0.5,0.75,0.5,0.6205,1241,2000,0.6666666666666666,1.0
0.51,0.75,0.5,0.623,1246,2000,0.68,1.02
0.52,0.75,0.5,0.629,1258,2000,0.6933333333333334,1.04
0.53,0.75,0.5,0.635,1270,2000,0.7066666666666667,1.06
0.54,0.75,0.5,0.6395,1279,2000,0.7200000000000001,1.08
0.55,0.75,0.5,0.645,1290,2000,0.7333333333333334,1.1
0.56,0.75,0.5,0.6515,1303,2000,0.7466666666666667,1.12
0.5700000000000001,0.75,0.5,0.6545,1309,2000,0.7600000000000001,1.1400000000000001
0.58,0.75,0.5,0.662,1324,2000,0.7733333333333333,1.16
