cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,merr0_bar,merr1_bar
195,final_eval,3,0,False,False,0.27303,0.152197,0.120833,0.311624,0.187429,0.00815862,0.00689459,0.273135,0.152306,True,0.34778837500000004,0.27303,0.152197,0.120833,True,0.273133,0.152299,0.120834,True,0.273139,0.152308,0.120831,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.326973,0.329004,1.2,7.76472e-10,,,,,
196,final_eval,4,0,False,False,0.287053,0.149937,0.137116,0.326022,0.185104,0.00461354,0.00690268,0.287158,0.150046,True,0.383445,0.287053,0.149937,0.137116,True,0.287156,0.150039,0.137117,True,0.287162,0.150048,0.137114,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.327399,0.329191,7.76472e-10,1.2,,,,,
197,final_eval,5,0,False,False,0.28432,0.152222,0.132098,0.323215,0.187455,0.00518497,0.00679833,0.284424,0.152331,True,0.37133174999999996,0.28432,0.152222,0.132098,True,0.284422,0.152324,0.132098,True,0.284429,0.152333,0.132096,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.327346,0.329065,7.76472e-10,1.2,,,,,
198,final_eval,6,0,False,False,0.290802,0.183975,0.106827,0.329871,0.220117,0.00562905,0.00455109,0.290906,0.184083,True,0.543639625,0.290802,0.183975,0.106827,True,0.290905,0.184078,0.106827,True,0.290911,0.184086,0.106825,True,0.676339,0.66374,0.770112,0.650108,0.375466,0.351668,0.149631,0.712053,0.327126,0.328712,1.2,7.76472e-10,,,,,
199,final_eval,7,0,False,False,0.287062,0.18209,0.104972,0.326031,0.218179,0.00804325,0.00486951,0.287166,0.182197,True,0.42723375,0.287062,0.18209,0.104972,True,0.287164,0.182193,0.104972,True,0.287171,0.182201,0.10497,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.326859,0.328664,7.76472e-10,1.2,,,,,
200,final_eval,8,0,False,False,0.287014,0.177024,0.10999,0.325982,0.212969,0.00655442,0.00519021,0.287118,0.177132,True,0.41991187500000005,0.287014,0.177024,0.10999,True,0.287117,0.177127,0.10999,True,0.287123,0.177135,0.109988,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.327038,0.328631,7.76472e-10,1.2,,,,,
201,final_eval,9,0,False,False,0.290915,0.167437,0.123478,0.329987,0.203108,0.00832111,0.00534846,0.291019,0.167545,True,0.5125388500000001,0.290915,0.167437,0.123478,True,0.291018,0.16754,0.123478,True,0.291024,0.167548,0.123476,True,0.715184,0.569406,0.590993,0.770113,0.328889,0.269307,0.0863048,0.770114,0.326813,0.328716,1.2,7.76472e-10,,,,,
202,final_eval,10,0,False,False,0.289722,0.149239,0.140482,0.328762,0.184386,0.00634037,0.00704355,0.289826,0.149348,True,0.34533500000000006,0.289722,0.149239,0.140482,True,0.289824,0.149342,0.140483,True,0.289831,0.149351,0.14048,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.327145,0.329222,7.76472e-10,1.2,,,,,
203,final_eval,11,0,False,False,0.290747,0.152223,0.138524,0.329814,0.187456,0.00631101,0.00667414,0.290851,0.152331,True,0.40108024999999997,0.290747,0.152223,0.138524,True,0.29085,0.152325,0.138525,True,0.290856,0.152334,0.138522,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.327093,0.32909,1.2,7.76472e-10,,,,,
204,final_eval,12,0,False,False,0.29123,0.152421,0.138809,0.33031,0.18766,0.0265443,0.0255489,0.291334,0.15253,True,0.49262754999999997,0.29123,0.152421,0.138809,True,0.291333,0.152523,0.138809,True,0.291339,0.152532,0.138807,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.326827,0.3273,7.76472e-10,1.2,,,,,
205,final_eval,13,0,False,False,0.291026,0.14826,0.142766,0.3301,0.183378,0.00792039,0.00746945,0.29113,0.148368,True,0.41943698749999997,0.291026,0.14826,0.142766,True,0.291128,0.148362,0.142766,True,0.291135,0.148371,0.142764,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.326941,0.329221,1.2,7.76472e-10,,,,,
206,final_eval,14,0,False,False,0.289755,0.214742,0.0750132,0.328796,0.251747,0.00573777,0.00296837,0.28986,0.214849,True,0.5126675,0.289755,0.214742,0.0750132,True,0.289858,0.214845,0.075013,True,0.289864,0.214852,0.0750123,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.327117,0.328833,7.76472e-10,1.2,,,,,
207,final_eval,15,0,False,False,0.290798,0.146986,0.143812,0.329866,0.182068,0.00449289,0.00736845,0.290902,0.147095,True,0.456683375,0.290798,0.146986,0.143812,True,0.2909,0.147088,0.143812,True,0.290907,0.147097,0.14381,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.327394,0.32947,1.2,7.76472e-10,,,,,
208,final_eval,16,0,False,False,0.249492,0.159543,0.0899491,0.28745,0.194987,0.00874922,0.00667606,0.249597,0.159651,True,0.30304525,0.249492,0.159543,0.0899491,True,0.249594,0.159645,0.0899493,True,0.249601,0.159654,0.0899472,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.327109,0.328772,7.76472e-10,1.2,,,,,
209,final_eval,17,0,False,False,0.290791,0.151412,0.139379,0.329859,0.186622,0.00751574,0.00693883,0.290895,0.151521,True,0.4892795,0.290791,0.151412,0.139379,True,0.290894,0.151514,0.139379,True,0.2909,0.151523,0.139377,True,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.326946,0.329084,1.2,7.76472e-10,,,,,
210,final_eval,18,0,False,False,0.287633,0.228253,0.0593805,0.326618,0.265631,0.00515296,0.00222205,0.287738,0.228358,True,0.650416125,0.287633,0.228253,0.0593805,True,0.287736,0.228355,0.0593805,True,0.287742,0.228362,0.0593801,True,0.396961,0.770113,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.327203,0.328603,7.76472e-10,1.2,,,,,
211,final_eval,19,0,False,False,0.290826,0.15583,0.134996,0.329895,0.191168,0.025931,0.0258133,0.29093,0.155939,True,0.531151375,0.290826,0.15583,0.134996,True,0.290928,0.155932,0.134996,True,0.290935,0.155941,0.134993,True,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770114,0.326959,0.327262,1.2,7.76472e-10,,,,,
212,final_eval,20,0,False,False,0.290813,0.152308,0.138505,0.329882,0.187544,0.0259977,0.0258513,0.290917,0.152417,True,0.529248625,0.290813,0.152308,0.138505,True,0.290915,0.15241,0.138505,True,0.290922,0.152419,0.138503,True,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.326947,0.327265,1.2,7.76472e-10,,,,,
213,final_eval,21,0,False,False,0.287007,0.152224,0.134783,0.325975,0.187457,0.00835905,0.00689972,0.287111,0.152333,True,0.3978995,0.287007,0.152224,0.134783,True,0.28711,0.152326,0.134784,True,0.287116,0.152335,0.134781,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.326872,0.329043,1.2,7.76472e-10,,,,,
214,final_eval,22,0,False,False,0.28704,0.1695,0.11754,0.326009,0.20523,0.00627282,0.00568978,0.287145,0.169608,True,0.512520375,0.28704,0.1695,0.11754,True,0.287143,0.169602,0.117541,True,0.28715,0.169611,0.117538,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.327072,0.328446,1.2,7.76472e-10,,,,,
215,final_eval,23,0,False,False,0.29078,0.209301,0.0814789,0.329848,0.246155,0.0259141,0.0244642,0.290884,0.209408,True,0.49321425,0.29078,0.209301,0.0814789,True,0.290883,0.209404,0.0814787,True,0.290889,0.209411,0.0814778,True,0.770113,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.326964,0.327463,1.2,7.76472e-10,,,,,
216,final_eval,24,0,False,False,0.284998,0.160614,0.124384,0.323912,0.19609,0.00729714,0.0064073,0.285102,0.160723,True,0.35681999999999997,0.284998,0.160614,0.124384,True,0.2851,0.160717,0.124384,True,0.285107,0.160726,0.124381,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.326995,0.328599,7.76472e-10,1.2,,,,,
217,final_eval,25,0,False,False,0.290748,0.160219,0.130528,0.329815,0.195683,0.00574679,0.00603907,0.290852,0.160328,True,0.5605725,0.290748,0.160219,0.130528,True,0.29085,0.160322,0.130529,True,0.290857,0.160331,0.130526,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770114,0.251963,0.648339,0.327111,0.328557,1.2,7.76472e-10,,,,,
218,final_eval,26,0,False,False,0.290513,0.228439,0.0620735,0.329574,0.265824,0.0626472,0.0599253,0.290617,0.228546,True,0.560400125,0.290513,0.228439,0.0620735,True,0.290616,0.228542,0.0620732,True,0.290622,0.228549,0.0620727,True,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.0131165,0.0153487,7.76471e-10,1.2,,,,,
219,final_eval,27,0,False,False,0.29082,0.148424,0.142396,0.329889,0.183548,0.0624731,0.0642084,0.290924,0.148533,True,0.5420535000000001,0.29082,0.148424,0.142396,True,0.290922,0.148526,0.142396,True,0.290929,0.148535,0.142393,True,0.770114,0.770115,0.770115,0.770115,0.241903,0.12439,0.119561,0.770115,0.013233,0.0121798,7.76471e-10,1.2,,,,,
220,final_eval,28,0,False,False,0.286911,0.1522,0.134711,0.325876,0.187432,0.00863352,0.00700162,0.287015,0.152309,True,0.36707737499999993,0.286911,0.1522,0.134711,True,0.287014,0.152302,0.134712,True,0.28702,0.152311,0.134709,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.326841,0.329023,1.2,7.76472e-10,,,,,
221,final_eval,29,0,False,False,0.286993,0.147004,0.139989,0.32596,0.182086,0.00508104,0.00778828,0.287097,0.147113,True,0.36093624999999996,0.286993,0.147004,0.139989,True,0.287096,0.147106,0.139989,True,0.287102,0.147115,0.139987,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.327348,0.32937,1.2,7.76472e-10,,,,,
222,final_eval,30,0,False,False,0.290768,0.147007,0.143761,0.329836,0.182089,0.00404297,0.0072057,0.290872,0.147116,True,0.4866560000000001,0.290768,0.147007,0.143761,True,0.290871,0.147109,0.143761,True,0.290877,0.147118,0.143759,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.327455,0.329505,7.76472e-10,1.2,,,,,
223,final_eval,31,0,False,False,0.248234,0.220005,0.0282298,0.286159,0.257155,0.0125245,0.00320318,0.24834,0.220111,True,0.315127875,0.248234,0.220005,0.0282298,True,0.248337,0.220107,0.0282298,True,0.248344,0.220115,0.0282296,True,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.326585,0.328969,1.2,7.76472e-10,,,,,
224,final_eval,32,1,False,False,0.228606,0.24118,-0.0125743,0.278913,0.265994,0.00776881,0.00424197,0.241286,0.228712,False,0.3103241375,0.228606,0.24118,-0.0125743,False,0.228709,0.241283,-0.0125743,False,0.228716,0.24129,-0.0125743,False,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.327392,0.328443,7.76472e-10,1.2,,,,,
225,final_eval,33,1,False,False,0.170998,0.263502,-0.0925042,0.30184,0.206771,0.0100947,0.00756756,0.263606,0.171106,False,0.2686391125,0.170998,0.263502,-0.0925042,False,0.1711,0.263604,-0.0925041,False,0.171109,0.263611,-0.0925023,False,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.326997,0.328712,1.2,7.76472e-10,,,,,
226,final_eval,34,1,False,False,0.156815,0.238438,-0.0816227,0.276095,0.192181,0.00638433,0.0094132,0.238543,0.156923,False,0.247402075,0.156815,0.238438,-0.0816227,False,0.156917,0.23854,-0.081623,False,0.156926,0.238547,-0.0816212,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.327959,0.328372,7.76472e-10,1.2,,,,,
227,final_eval,35,1,False,False,0.159309,0.280809,-0.1215,0.319611,0.194747,0.0118475,0.0105612,0.280913,0.159417,False,0.28502317499999996,0.159309,0.280809,-0.1215,False,0.159411,0.280912,-0.1215,False,0.15942,0.280918,-0.121498,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.326704,0.328185,7.76472e-10,1.2,,,,,
228,final_eval,36,1,False,False,0.15699,0.272845,-0.115855,0.311435,0.192362,0.00962718,0.00763147,0.27295,0.157099,False,0.46690777499999997,0.15699,0.272845,-0.115855,False,0.157092,0.272948,-0.115855,False,0.157101,0.272954,-0.115853,False,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.326918,0.328679,1.2,7.76472e-10,,,,,
229,final_eval,37,1,False,False,0.152428,0.264907,-0.112479,0.303283,0.187668,0.00627569,0.0091804,0.265012,0.152536,False,0.335890875,0.152428,0.264907,-0.112479,False,0.15253,0.265009,-0.112479,False,0.152539,0.265016,-0.112477,False,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.327602,0.328857,1.2,7.76472e-10,,,,,
230,final_eval,38,1,False,False,0.184778,0.280649,-0.0958707,0.319447,0.220943,0.00793573,0.00496926,0.280753,0.184886,False,0.382305125,0.184778,0.280649,-0.0958707,False,0.184881,0.280752,-0.0958706,False,0.184889,0.280758,-0.0958691,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.326907,0.328631,7.76472e-10,1.2,,,,,
231,final_eval,39,1,False,False,0.153986,0.177817,-0.0238315,0.213785,0.18927,0.0120222,0.0111958,0.177925,0.154094,False,0.20175882499999997,0.153986,0.177817,-0.0238315,False,0.154088,0.17792,-0.0238319,False,0.154097,0.177928,-0.0238311,False,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.327937,0.328357,1.2,7.76472e-10,,,,,
232,final_eval,40,1,False,False,0.152646,0.193041,-0.0403953,0.229439,0.187892,0.00958368,0.00963285,0.193148,0.152755,False,0.21241474999999999,0.152646,0.193041,-0.0403953,False,0.152748,0.193144,-0.0403957,False,0.152757,0.193152,-0.0403945,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.328178,0.328707,1.2,7.76472e-10,,,,,
233,final_eval,41,1,False,False,0.187956,0.201761,-0.0138048,0.238404,0.224211,0.0091866,0.00643077,0.201868,0.188064,False,0.24675849999999996,0.187956,0.201761,-0.0138048,False,0.188059,0.201864,-0.0138048,False,0.188067,0.201872,-0.013805,False,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.327631,0.328678,7.76472e-10,1.2,,,,,
234,final_eval,42,1,False,False,0.116772,0.125838,-0.0090658,0.160302,0.150968,0.0126113,0.0118108,0.125948,0.116882,False,0.18587850000000003,0.116772,0.125838,-0.0090658,False,0.116874,0.12594,-0.00906601,False,0.116884,0.12595,-0.00906598,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.329676,0.330862,1.2,7.76472e-10,,,,,
235,final_eval,43,1,False,False,0.228553,0.214631,0.0139225,0.251632,0.26594,0.0289284,0.0238395,0.214737,0.228659,True,0.272829875,0.228553,0.214631,0.0139225,True,0.228656,0.214733,0.0139227,True,0.228663,0.214741,0.0139223,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.326665,0.327679,1.2,7.76472e-10,,,,,
236,final_eval,44,1,False,False,0.230201,0.280337,-0.0501362,0.319127,0.267633,0.00891349,0.00492499,0.280441,0.230307,False,0.32688025,0.230201,0.280337,-0.0501362,False,0.230304,0.28044,-0.0501361,False,0.230311,0.280446,-0.0501354,False,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.327084,0.328485,1.2,7.76472e-10,,,,,
237,final_eval,45,1,False,False,0.11101,0.126766,-0.0157561,0.161258,0.145035,0.0127466,0.0125585,0.126876,0.11112,False,0.16899925000000002,0.11101,0.126766,-0.0157561,False,0.111112,0.126868,-0.0157565,False,0.111121,0.126878,-0.0157564,False,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.329851,0.331698,7.76472e-10,1.2,,,,,
238,final_eval,46,1,False,False,0.228297,0.223175,0.00512237,0.260412,0.265676,0.0132793,0.00376743,0.223281,0.228403,True,0.31425375,0.228297,0.223175,0.00512237,True,0.228399,0.223277,0.00512234,True,0.228406,0.223285,0.00512161,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.32666,0.328585,7.76472e-10,1.2,,,,,
239,final_eval,47,1,False,False,0.228826,0.231631,-0.00280499,0.269102,0.26622,0.00705246,0.00440089,0.231737,0.228932,False,0.268208325,0.228826,0.231631,-0.00280499,False,0.228929,0.231733,-0.00280485,False,0.228935,0.23174,-0.00280496,False,0.162354,0.228891,0.0978166,0.426085,0.770113,0.161678,0.13612,0.162609,0.328129,0.329199,7.76472e-10,1.2,,,,,
240,final_eval,48,1,False,False,0.230057,0.188195,0.041862,0.224456,0.267484,0.00988201,0.00460549,0.188302,0.230162,True,0.253805,0.230057,0.188195,0.041862,True,0.230159,0.188297,0.041862,True,0.230166,0.188305,0.0418607,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.327718,0.32882,7.76472e-10,1.2,,,,,
241,final_eval,49,1,False,False,0.228403,0.286846,-0.0584436,0.32581,0.265785,0.00690259,0.00238032,0.286951,0.228509,False,0.493244125,0.228403,0.286846,-0.0584436,False,0.228505,0.286949,-0.0584435,False,0.228512,0.286955,-0.0584429,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.326993,0.328848,7.76472e-10,1.2,,,,,
242,final_eval,50,1,False,False,0.152715,0.259587,-0.106871,0.297819,0.187963,0.0521566,0.0472199,0.259691,0.152824,False,0.25741375,0.152715,0.259587,-0.106871,False,0.152817,0.259689,-0.106872,False,0.152826,0.259696,-0.10687,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.100512,0.188935,7.76471e-10,1.2,,,,,
243,final_eval,51,1,False,False,0.230274,0.161299,0.0689754,0.196794,0.267708,0.0116182,0.0057729,0.161407,0.23038,True,0.208235925,0.230274,0.161299,0.0689754,True,0.230377,0.161401,0.0689756,True,0.230384,0.161409,0.0689741,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.328254,0.32896,1.2,7.76472e-10,,,,,
244,final_eval,52,1,False,False,0.14677,0.150369,-0.00359904,0.18555,0.181846,0.0110369,0.00960361,0.150478,0.146879,False,0.19452275,0.14677,0.150369,-0.00359904,False,0.146873,0.150472,-0.0035991,False,0.146882,0.150481,-0.00359925,False,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.328397,0.329082,7.76472e-10,1.2,,,,,
245,final_eval,53,1,False,False,0.156673,0.286068,-0.129395,0.325011,0.192035,0.00632159,0.00661076,0.286172,0.156781,False,0.36896112499999995,0.156673,0.286068,-0.129395,False,0.156775,0.286171,-0.129396,False,0.156784,0.286177,-0.129393,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.327131,0.32884,1.2,7.76472e-10,,,,,
246,final_eval,54,1,False,False,0.152571,0.250417,-0.0978458,0.288401,0.187814,0.0276917,0.0268286,0.250522,0.152679,False,0.2491034375,0.152571,0.250417,-0.0978458,False,0.152673,0.250519,-0.0978461,False,0.152682,0.250526,-0.0978441,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.326983,0.327261,7.76472e-10,1.2,,,,,
247,final_eval,55,1,False,False,0.154798,0.258259,-0.103461,0.296455,0.190106,0.00557024,0.00833935,0.258364,0.154907,False,0.288436375,0.154798,0.258259,-0.103461,False,0.1549,0.258361,-0.103461,False,0.154909,0.258368,-0.103459,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.327721,0.328703,1.2,7.76472e-10,,,,,
248,final_eval,56,1,False,False,0.225285,0.258159,-0.032874,0.296353,0.262581,0.0272931,0.0246579,0.258264,0.225391,False,0.3319903,0.225285,0.258159,-0.032874,False,0.225388,0.258262,-0.0328739,False,0.225395,0.258268,-0.0328735,False,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.326829,0.327377,1.2,7.76472e-10,,,,,
249,final_eval,57,1,False,False,0.22968,0.259034,-0.0293541,0.297252,0.267097,0.00796015,0.00431673,0.259139,0.229786,False,0.36300319999999997,0.22968,0.259034,-0.0293541,False,0.229783,0.259137,-0.0293541,False,0.22979,0.259144,-0.0293539,False,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.327136,0.328284,7.76472e-10,1.2,,,,,
250,final_eval,58,1,False,False,0.188824,0.258238,-0.0694141,0.296434,0.225103,0.0399536,0.0400223,0.258343,0.188931,False,0.30504495000000004,0.188824,0.258238,-0.0694141,False,0.188927,0.258341,-0.0694141,False,0.188935,0.258347,-0.0694129,False,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.278847,0.278443,7.76471e-10,1.2,,,,,
251,final_eval,59,1,False,False,0.229992,0.164315,0.065677,0.199897,0.267418,0.0107848,0.00513418,0.164423,0.230098,True,0.235791625,0.229992,0.164315,0.065677,True,0.230094,0.164417,0.0656772,True,0.230101,0.164426,0.0656756,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.328081,0.328925,7.76472e-10,1.2,,,,,
252,final_eval,60,1,False,False,0.119364,0.128418,-0.00905369,0.162957,0.153636,0.0141175,0.0115507,0.128527,0.119473,False,0.1511760125,0.119364,0.128418,-0.00905369,False,0.119466,0.12852,-0.00905396,False,0.119475,0.128529,-0.00905398,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.329174,0.330783,1.2,7.76472e-10,,,,,
253,final_eval,61,1,False,False,0.130255,0.138033,-0.00777825,0.172855,0.164848,0.0111653,0.0105288,0.138142,0.130364,False,0.19387995,0.130255,0.138033,-0.00777825,False,0.130357,0.138135,-0.0077784,False,0.130366,0.138145,-0.0077783,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.329036,0.329781,1.2,7.76472e-10,,,,,
254,final_eval,62,1,False,False,0.192473,0.238774,-0.0463012,0.27644,0.228855,0.00735668,0.00685083,0.238879,0.19258,False,0.282842625,0.192473,0.238774,-0.0463012,False,0.192575,0.238876,-0.0463012,False,0.192583,0.238883,-0.0463005,False,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.327542,0.328302,7.76472e-10,1.2,,,,,
255,final_eval,63,1,False,False,0.228491,0.262202,-0.0337102,0.300505,0.265877,0.0134844,0.0101897,0.262306,0.228597,False,0.331628375,0.228491,0.262202,-0.0337102,False,0.228594,0.262304,-0.0337099,False,0.228601,0.26231,-0.0337093,False,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.326443,0.327609,7.76472e-10,1.2,,,,,
