cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,max_abs_output_delta_signal,max_output_delta_node,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
168,train,40,1,True,True,0.0769019,0.0743786,0.00252328,0.285087,0.289116,0.222198,0.228011,0.0494027,0.0516737,True,0.21241474999999999,0.0769019,0.0743786,0.00252328,True,0.0769019,0.0743785,0.0025234,True,0.0516746,0.0494035,0.00227106,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.00180661,0.00175317,1.20545,-0.00019914,1.0464,1.04386,1.04386,0.00240528,-0.000118,0.00104829,8.3085e-07,0.00104829,2.83492e-06
169,train,41,1,True,True,0.0768684,0.0744675,0.00240093,0.285281,0.289115,0.230587,0.235154,0.0488772,0.0503688,True,0.24675849999999996,0.0768684,0.0744675,0.00240093,True,0.0768684,0.0744675,0.00240093,True,0.0503696,0.048878,0.00149157,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.0017305,0.00169171,-0.00269993,1.20944,0.0145634,1.04386,1.04386,0.00240082,-1.07735e-07,1.58282e-06,8.30847e-07,1.58282e-06,2.83491e-06
170,train,42,1,True,True,0.0768677,0.0744684,0.00239923,0.285283,0.289114,0.230236,0.235139,0.0488796,0.0503753,True,0.18587850000000003,0.0768677,0.0744684,0.00239923,True,0.0768677,0.0744684,0.00239923,True,0.0503761,0.0488804,0.00149572,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.00173355,0.00169183,-0.00253738,1.20939,0.00619061,1.04386,1.04386,0.00239913,-1.07228e-07,1.5828e-06,8.30844e-07,1.5828e-06,2.8349e-06
171,train,43,1,True,True,0.0768672,0.0744683,0.00239887,0.285282,0.289113,0.222581,0.228013,0.0495283,0.0516271,True,0.272829875,0.0768672,0.0744683,0.00239887,True,0.0768672,0.0744683,0.00239887,True,0.0516279,0.0495291,0.00209883,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.00180299,0.00175315,1.2047,-0.000229305,1.0464,1.04386,1.04386,0.00230674,-9.2126e-05,0.0253052,8.3084e-07,0.0253052,2.83489e-06
172,train,44,1,True,True,0.0768419,0.0745351,0.00230677,0.285428,0.289111,0.223664,0.228015,0.0496689,0.0515668,True,0.32688025,0.0768419,0.0745351,0.00230677,True,0.0768419,0.0745351,0.00230677,True,0.0515677,0.0496698,0.00189793,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.00179283,0.00175313,-0.00261861,1.20942,0.0142042,1.04386,1.04386,0.00230668,-9.18571e-08,1.5617e-06,8.30837e-07,1.5617e-06,2.83488e-06
173,train,45,1,True,True,0.0768411,0.0745364,0.00230466,0.28543,0.28911,0.223256,0.22801,0.0496483,0.0515774,True,0.16899925000000002,0.0768411,0.0745364,0.00230466,True,0.0768411,0.0745364,0.00230466,True,0.0515783,0.0496491,0.00192916,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.00179664,0.00175318,-0.0024058,1.20934,0.00618713,1.04386,1.04386,0.00230483,1.67671e-07,1.56169e-06,8.30834e-07,1.56169e-06,2.83487e-06
174,train,46,1,True,True,0.0768408,0.0745354,0.00230536,0.285427,0.289109,0.223484,0.228018,0.0496488,0.0515761,True,0.31425375,0.0768408,0.0745354,0.00230536,True,0.0768408,0.0745354,0.00230536,True,0.051577,0.0496496,0.0019274,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.0017945,0.00175311,-0.00252304,1.20939,0.00856603,1.04386,1.04386,0.00230533,-3.1505e-08,1.56167e-06,8.3083e-07,1.56167e-06,2.83485e-06
175,train,47,1,True,True,0.0768405,0.0745354,0.00230505,0.285427,0.289108,0.230867,0.235151,0.0489538,0.0503427,True,0.268207825,0.0768405,0.0745354,0.00230505,True,0.0768405,0.0745354,0.00230504,True,0.0503435,0.0489546,0.00138893,True,0.162354,0.228891,0.0978166,0.426085,0.770109,0.161678,0.13612,0.162609,0.00172807,0.00169173,-0.00283459,1.20947,0.00613242,1.04386,1.04386,0.00230501,-3.65542e-08,1.56166e-06,8.30827e-07,1.56166e-06,2.83484e-06
176,train,48,1,True,True,0.0768403,0.0745344,0.00230583,0.285424,0.289107,0.223566,0.228015,0.0496473,0.0515742,True,0.253805,0.0768403,0.0745344,0.00230583,True,0.0768403,0.0745344,0.00230582,True,0.051575,0.0496481,0.00192689,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.00179374,0.00175314,-0.00256707,1.20941,0.00598645,1.04386,1.04386,0.00230573,-9.22537e-08,1.56165e-06,8.30824e-07,1.56165e-06,2.83483e-06
177,train,49,1,True,True,0.0768396,0.0745347,0.00230484,0.285425,0.289105,0.223418,0.228025,0.0496505,0.0515779,True,0.493244125,0.0768396,0.0745347,0.00230484,True,0.0768396,0.0745347,0.00230484,True,0.0515788,0.0496513,0.00192748,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.00179512,0.00175305,-0.00248455,1.20937,0.00599623,1.04386,1.04386,0.00230472,-1.23753e-07,1.56164e-06,8.3082e-07,1.56164e-06,2.83482e-06
178,train,50,1,True,True,0.0768398,0.0745335,0.00230623,0.285422,0.289105,0.223725,0.228018,0.0496812,0.0515615,True,0.25741375,0.0768398,0.0745335,0.00230623,True,0.0768397,0.0745335,0.00230623,True,0.0515623,0.049682,0.00188033,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.00179226,0.00175311,-0.00264908,1.20943,0.00856396,1.04386,1.04386,0.0023062,-3.35219e-08,1.56162e-06,8.30817e-07,1.56162e-06,2.83481e-06
179,train,51,1,True,True,0.0768389,0.0745347,0.00230418,0.285424,0.289103,0.22328,0.228015,0.0496489,0.0515769,True,0.208235925,0.0768389,0.0745347,0.00230418,True,0.0768389,0.0745347,0.00230418,True,0.0515777,0.0496497,0.00192804,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.00179642,0.00175314,-0.00241603,1.20935,0.00613239,1.04386,1.04386,0.00230425,6.86401e-08,1.56161e-06,8.30814e-07,1.56161e-06,2.8348e-06
180,train,52,1,True,True,0.0768387,0.0745338,0.00230489,0.285421,0.289102,0.22349,0.228013,0.0496474,0.0515736,True,0.19452275,0.0768387,0.0745338,0.00230489,True,0.0768387,0.0745337,0.00230493,True,0.0515745,0.0496482,0.00192628,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.00179445,0.00175315,-0.00252827,1.20939,0.00856544,1.04386,1.04386,0.00230475,-1.35913e-07,1.5616e-06,8.3081e-07,1.5616e-06,2.83479e-06
181,train,53,1,True,True,0.0768382,0.0745333,0.00230486,0.28542,0.2891,0.231051,0.235163,0.0489545,0.0503406,True,0.36896112499999995,0.0768382,0.0745333,0.00230486,True,0.0768382,0.0745333,0.00230486,True,0.0503414,0.0489553,0.00138606,True,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.00172647,0.00169163,-0.00291677,1.20948,0.00859177,1.04386,1.04386,0.00230472,-1.45628e-07,1.56159e-06,8.30807e-07,1.56159e-06,2.83477e-06
182,train,54,1,True,True,0.0768383,0.0745324,0.00230584,0.285418,0.2891,0.231157,0.235159,0.0489673,0.0503336,True,0.2491034375,0.0768383,0.0745324,0.00230584,True,0.0768382,0.0745324,0.00230583,True,0.0503345,0.0489681,0.00136636,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.00172556,0.00169166,-0.00296863,1.20948,0.00613265,1.04386,1.04386,0.00230574,-9.26979e-08,1.56157e-06,8.30804e-07,1.56157e-06,2.83476e-06
183,train,55,1,True,True,0.0768378,0.0745322,0.00230566,0.285417,0.289098,0.223729,0.22802,0.0496814,0.0515608,True,0.288436375,0.0768378,0.0745322,0.00230566,True,0.0768378,0.0745321,0.00230566,True,0.0515616,0.0496822,0.00187944,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.00179222,0.00175309,-0.00265037,1.20943,0.00856544,1.04386,1.04386,0.00230557,-9.21271e-08,1.56156e-06,8.308e-07,1.56156e-06,2.83475e-06
184,train,56,1,True,True,0.0768374,0.0745318,0.0023056,0.285415,0.289097,0.223738,0.228027,0.0496875,0.0515668,True,0.3319903,0.0768374,0.0745318,0.0023056,True,0.0768374,0.0745318,0.00230562,True,0.0515676,0.0496883,0.00187932,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.00179213,0.00175302,-0.00265134,1.20943,0.00613241,1.04386,1.04386,0.00230553,-7.05482e-08,1.56155e-06,8.30797e-07,1.56155e-06,2.83474e-06
185,train,57,1,True,True,0.076837,0.0745316,0.00230543,0.285414,0.289096,0.223737,0.228027,0.0496828,0.0515617,True,0.36300319999999997,0.076837,0.0745316,0.00230543,True,0.076837,0.0745316,0.00230543,True,0.0515625,0.0496836,0.00187896,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.00179214,0.00175303,-0.0026513,1.20943,0.00598646,1.04386,1.04386,0.0023054,-3.17206e-08,1.56154e-06,8.30794e-07,1.56154e-06,2.83473e-06
186,train,58,1,True,True,0.0768367,0.0745313,0.00230539,0.285414,0.289095,0.223735,0.228024,0.049682,0.0515608,True,0.30504495000000004,0.0768367,0.0745313,0.00230539,True,0.0768367,0.0745313,0.00230539,True,0.0515616,0.0496828,0.00187879,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.00179217,0.00175306,-0.00265145,1.20943,0.00856386,1.04386,1.04386,0.00230531,-8.64062e-08,1.56152e-06,8.3079e-07,1.56152e-06,2.83472e-06
187,train,59,1,True,True,0.076836,0.0745324,0.00230366,0.285416,0.289094,0.223395,0.228019,0.0496489,0.0515745,True,0.235791625,0.076836,0.0745324,0.00230366,True,0.076836,0.0745324,0.00230365,True,0.0515753,0.0496497,0.0019256,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.00179533,0.0017531,-0.00247548,1.20937,0.00613239,1.04386,1.04386,0.00230368,1.89135e-08,1.56151e-06,8.30787e-07,1.56151e-06,2.83471e-06
188,train,60,1,True,True,0.0768355,0.0745324,0.00230316,0.285415,0.289093,0.223275,0.228017,0.0496491,0.0515753,True,0.1511760125,0.0768355,0.0745324,0.00230316,True,0.0768355,0.0745323,0.00230316,True,0.0515762,0.0496499,0.0019263,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.00179646,0.00175312,-0.00241227,1.20934,0.00598646,1.04386,1.04386,0.0023029,-2.60897e-07,1.5615e-06,8.30784e-07,1.5615e-06,2.83469e-06
189,train,61,1,True,True,0.0768353,0.0745314,0.00230393,0.285412,0.289092,0.231026,0.235148,0.0489515,0.0503367,True,0.19387995,0.0768353,0.0745314,0.00230393,True,0.0768353,0.0745313,0.00230399,True,0.0503375,0.0489523,0.00138518,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.00172669,0.00169176,-0.00291167,1.20948,0.00856384,1.04386,1.04386,0.00230375,-1.88119e-07,1.56149e-06,8.3078e-07,1.56149e-06,2.83468e-06
190,train,62,1,True,True,0.0768352,0.0745303,0.00230494,0.28541,0.28909,0.223739,0.228025,0.0496823,0.0515602,True,0.282842625,0.0768352,0.0745303,0.00230494,True,0.0768352,0.0745303,0.00230494,True,0.0515611,0.0496831,0.00187801,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.00179213,0.00175304,-0.00265261,1.20943,0.00859177,1.04386,1.04386,0.00230485,-9.19931e-08,1.56147e-06,8.30777e-07,1.56147e-06,2.83467e-06
191,train,63,1,True,True,0.0768344,0.0745312,0.00230321,0.285411,0.289089,0.223403,0.228022,0.0496495,0.0515742,True,0.331628375,0.0768344,0.0745312,0.00230321,True,0.0768344,0.0745312,0.00230321,True,0.0515751,0.0496503,0.00192479,True,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.00179526,0.00175307,-0.00247793,1.20937,0.00613266,1.04386,1.04386,0.00230312,-9.16164e-08,1.56146e-06,8.30774e-07,1.56146e-06,2.83466e-06
192,final_eval,0,0,False,False,0.0745312,0.0768339,-0.00230276,0.285411,0.289088,0.223337,0.228028,0.0496511,0.0515762,False,0.44785987499999996,0.0745312,0.0768339,-0.00230276,False,0.0745311,0.0768339,-0.00230276,False,0.0496519,0.051577,-0.00192513,False,0.741245,0.57729,0.633202,0.770111,0.107267,0.142146,0.109099,0.502519,0.00179588,0.00175302,1.2,7.76471e-10,,,,,,,,,
193,final_eval,1,0,False,False,0.0745298,0.0768339,-0.00230407,0.285407,0.289087,0.223634,0.228026,0.0496592,0.0515687,False,0.383877,0.0745298,0.0768339,-0.00230407,False,0.0745298,0.0768339,-0.00230407,False,0.04966,0.0515696,-0.00190954,False,0.632611,0.475342,0.540965,0.624457,0.124163,0.08,0.282379,0.311099,0.00179311,0.00175303,1.2,7.76471e-10,,,,,,,,,
194,final_eval,2,0,False,False,0.0745306,0.0768332,-0.00230256,0.285409,0.289086,0.223331,0.228025,0.049651,0.0515749,False,0.29886775000000004,0.0745306,0.0768332,-0.00230256,False,0.0745306,0.0768332,-0.00230256,False,0.0496518,0.0515758,-0.00192394,False,0.460496,0.315118,0.428067,0.491527,0.139719,0.324761,0.106536,0.124718,0.00179593,0.00175304,1.2,7.76471e-10,,,,,,,,,
195,final_eval,3,0,False,False,0.0745296,0.076833,-0.00230335,0.285406,0.289084,0.231074,0.235174,0.0489549,0.0503392,False,0.34778837500000004,0.0745296,0.076833,-0.00230335,False,0.0745296,0.076833,-0.00230334,False,0.0489557,0.05034,-0.00138432,False,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.00172627,0.00169153,7.76471e-10,1.2,,,,,,,,,
196,final_eval,4,0,False,False,0.0745298,0.0768324,-0.00230259,0.285406,0.289083,0.223431,0.22803,0.0496509,0.0515745,False,0.383445,0.0745298,0.0768324,-0.00230259,False,0.0745298,0.0768324,-0.00230259,False,0.0496517,0.0515753,-0.0019236,False,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.001795,0.001753,1.2,7.76471e-10,,,,,,,,,
197,final_eval,5,0,False,False,0.0745296,0.0768321,-0.00230249,0.285405,0.289082,0.223439,0.22803,0.0496509,0.0515742,False,0.37133174999999996,0.0745296,0.0768321,-0.00230249,False,0.0745296,0.0768321,-0.00230249,False,0.0496518,0.0515751,-0.00192333,False,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.00179492,0.001753,1.2,7.76471e-10,,,,,,,,,
198,final_eval,6,0,False,False,0.0745293,0.0768317,-0.00230245,0.285404,0.289081,0.230949,0.235185,0.0489567,0.0503424,False,0.543639875,0.0745293,0.0768317,-0.00230245,False,0.0745293,0.0768317,-0.00230245,False,0.0489575,0.0503433,-0.00138579,False,0.676339,0.66374,0.770114,0.650108,0.375466,0.351668,0.149631,0.712053,0.00172735,0.00169144,7.76471e-10,1.2,,,,,,,,,
199,final_eval,7,0,False,False,0.0745293,0.0768313,-0.00230195,0.285404,0.28908,0.22333,0.228035,0.0496524,0.0515763,False,0.42723375,0.0745293,0.0768313,-0.00230195,False,0.0745293,0.0768312,-0.00230195,False,0.0496532,0.0515771,-0.00192393,False,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.00179594,0.00175296,1.2,7.76471e-10,,,,,,,,,
200,final_eval,8,0,False,False,0.0745287,0.076831,-0.00230225,0.285402,0.289078,0.223457,0.228035,0.0496519,0.0515745,False,0.41991187500000005,0.0745287,0.076831,-0.00230225,False,0.0745287,0.076831,-0.00230225,False,0.0496527,0.0515754,-0.00192272,False,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.00179476,0.00175295,7.76471e-10,1.2,,,,,,,,,
201,final_eval,9,0,False,False,0.0745289,0.0768305,-0.00230163,0.285402,0.289077,0.223303,0.228034,0.0496522,0.0515759,False,0.5125387250000001,0.0745289,0.0768305,-0.00230163,False,0.0745289,0.0768305,-0.00230162,False,0.0496531,0.0515768,-0.0019237,False,0.715184,0.569406,0.590993,0.770113,0.328889,0.269307,0.0863048,0.770113,0.0017962,0.00175297,7.76471e-10,1.2,,,,,,,,,
202,final_eval,10,0,False,False,0.0745285,0.0768302,-0.00230169,0.285401,0.289076,0.223343,0.228033,0.0496516,0.0515749,False,0.34533500000000006,0.0745285,0.0768302,-0.00230169,False,0.0745284,0.0768302,-0.00230173,False,0.0496525,0.0515757,-0.00192326,False,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.00179583,0.00175298,1.2,7.76471e-10,,,,,,,,,
203,final_eval,11,0,False,False,0.0745281,0.0768298,-0.00230165,0.285399,0.289075,0.223397,0.228033,0.0496515,0.051574,False,0.40108024999999997,0.0745281,0.0768298,-0.00230165,False,0.0745281,0.0768298,-0.00230165,False,0.0496524,0.0515749,-0.0019225,False,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.00179532,0.00175297,1.2,7.76471e-10,,,,,,,,,
204,final_eval,12,0,False,False,0.074528,0.0768294,-0.0023014,0.285399,0.289074,0.223356,0.228035,0.0496522,0.0515749,False,0.49262754999999997,0.074528,0.0768294,-0.0023014,False,0.074528,0.0768294,-0.0023014,False,0.049653,0.0515757,-0.0019227,False,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.00179571,0.00175295,1.2,7.76471e-10,,,,,,,,,
205,final_eval,13,0,False,False,0.0745272,0.0768292,-0.002302,0.285397,0.289073,0.231044,0.235179,0.0489548,0.0503384,False,0.41943698749999997,0.0745272,0.0768292,-0.002302,False,0.0745272,0.0768292,-0.002302,False,0.0489556,0.0503392,-0.00138361,False,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.00172654,0.00169149,1.2,7.76471e-10,,,,,,,,,
206,final_eval,14,0,False,False,0.0745271,0.0768288,-0.00230164,0.285396,0.289071,0.230984,0.235189,0.0489564,0.0503408,False,0.5126675,0.0745271,0.0768288,-0.00230164,False,0.0745271,0.0768287,-0.00230164,False,0.0489572,0.0503417,-0.00138447,False,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.00172705,0.00169141,7.76471e-10,1.2,,,,,,,,,
207,final_eval,15,0,False,False,0.0745271,0.0768283,-0.0023012,0.285396,0.28907,0.223392,0.228035,0.0496518,0.0515736,False,0.456683375,0.0745271,0.0768283,-0.0023012,False,0.0745271,0.0768283,-0.0023012,False,0.0496526,0.0515745,-0.00192182,False,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.00179537,0.00175296,7.76471e-10,1.2,,,,,,,,,
208,final_eval,16,0,False,False,0.0745263,0.0768281,-0.00230181,0.285393,0.289069,0.231071,0.235167,0.0489502,0.0503311,False,0.30304525,0.0745263,0.0768281,-0.00230181,False,0.0745263,0.0768281,-0.0023018,False,0.048951,0.050332,-0.00138098,False,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.0017263,0.0016916,7.76471e-10,1.2,,,,,,,,,
209,final_eval,17,0,False,False,0.0745263,0.0768277,-0.00230134,0.285393,0.289068,0.223527,0.228036,0.0496514,0.0515717,False,0.4892795,0.0745263,0.0768277,-0.00230134,False,0.0745263,0.0768276,-0.00230134,False,0.0496522,0.0515725,-0.00192028,False,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.0017941,0.00175295,1.2,7.76471e-10,,,,,,,,,
210,final_eval,18,0,False,False,0.0745251,0.0768277,-0.00230261,0.28539,0.289067,0.223766,0.228042,0.049685,0.0515591,False,0.650416125,0.0745251,0.0768277,-0.00230261,False,0.074525,0.0768277,-0.00230261,False,0.0496858,0.05156,-0.00187415,False,0.396961,0.770113,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.00179188,0.00175289,1.2,7.76471e-10,,,,,,,,,
211,final_eval,19,0,False,False,0.0745261,0.0768268,-0.00230068,0.285392,0.289066,0.230888,0.235182,0.0489551,0.05034,False,0.53115125,0.0745261,0.0768268,-0.00230068,False,0.0745261,0.0768268,-0.00230068,False,0.0489559,0.0503409,-0.00138493,False,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770113,0.00172789,0.00169147,1.2,7.76471e-10,,,,,,,,,
212,final_eval,20,0,False,False,0.0745256,0.0768265,-0.0023009,0.28539,0.289064,0.223487,0.228039,0.0496522,0.0515722,False,0.529248625,0.0745256,0.0768265,-0.0023009,False,0.0745256,0.0768265,-0.00230089,False,0.049653,0.0515731,-0.00192009,False,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.00179448,0.00175292,7.76471e-10,1.2,,,,,,,,,
213,final_eval,21,0,False,False,0.0745255,0.0768261,-0.00230053,0.28539,0.289063,0.223412,0.22804,0.0496526,0.051573,False,0.3978995,0.0745255,0.0768261,-0.00230053,False,0.0745255,0.076826,-0.00230052,False,0.0496534,0.0515739,-0.0019205,False,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.00179518,0.00175292,7.76471e-10,1.2,,,,,,,,,
214,final_eval,22,0,False,False,0.0745245,0.076826,-0.00230152,0.285387,0.289062,0.223615,0.228042,0.0496518,0.0515709,False,0.512520375,0.0745245,0.076826,-0.00230152,False,0.0745244,0.076826,-0.00230152,False,0.0496527,0.0515718,-0.00191914,False,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.00179328,0.0017529,7.76471e-10,1.2,,,,,,,,,
215,final_eval,23,0,False,False,0.0745249,0.0768254,-0.00230049,0.285387,0.289061,0.223437,0.228041,0.0496526,0.0515725,False,0.493214375,0.0745249,0.0768254,-0.00230049,False,0.0745249,0.0768254,-0.00230049,False,0.0496534,0.0515734,-0.00192001,False,0.770114,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.00179494,0.00175291,1.2,7.76471e-10,,,,,,,,,
216,final_eval,24,0,False,False,0.0745246,0.076825,-0.00230039,0.285386,0.28906,0.22345,0.228037,0.0496517,0.0515713,False,0.35681999999999997,0.0745246,0.076825,-0.00230039,False,0.0745246,0.076825,-0.00230038,False,0.0496526,0.0515722,-0.00191963,False,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.00179482,0.00175294,7.76471e-10,1.2,,,,,,,,,
217,final_eval,25,0,False,False,0.0745237,0.0768248,-0.00230104,0.285384,0.289059,0.223615,0.228041,0.0496516,0.0515701,False,0.560572375,0.0745237,0.0768248,-0.00230104,False,0.0745237,0.0768248,-0.00230104,False,0.0496524,0.051571,-0.00191857,False,0.50609,0.566316,0.698648,0.753646,0.289464,0.770113,0.251963,0.648339,0.00179328,0.0017529,1.2,7.76471e-10,,,,,,,,,
218,final_eval,26,0,False,False,0.0745236,0.0768244,-0.00230079,0.285383,0.289058,0.231099,0.23519,0.0489551,0.0503367,False,0.560400125,0.0745236,0.0768244,-0.00230079,False,0.0745236,0.0768244,-0.00230079,False,0.0489559,0.0503375,-0.0013816,False,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.00172605,0.0016914,7.76471e-10,1.2,,,,,,,,,
219,final_eval,27,0,False,False,0.074524,0.0768238,-0.00229982,0.285384,0.289056,0.230892,0.235186,0.048955,0.0503389,False,0.542052875,0.074524,0.0768238,-0.00229982,False,0.074524,0.0768238,-0.00229981,False,0.0489558,0.0503398,-0.001384,False,0.770113,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.00172785,0.00169144,1.2,7.76471e-10,,,,,,,,,
220,final_eval,28,0,False,False,0.0745236,0.0768235,-0.00229986,0.285383,0.289055,0.22344,0.228043,0.0496529,0.0515718,False,0.36707737499999993,0.0745236,0.0768235,-0.00229986,False,0.0745236,0.0768235,-0.00229985,False,0.0496537,0.0515727,-0.00191898,False,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.00179491,0.00175289,7.76471e-10,1.2,,,,,,,,,
221,final_eval,29,0,False,False,0.0745233,0.0768231,-0.00229989,0.285381,0.289054,0.230986,0.235187,0.0489547,0.0503372,False,0.36093624999999996,0.0745233,0.0768231,-0.00229989,False,0.0745233,0.0768231,-0.00229988,False,0.0489555,0.050338,-0.00138258,False,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.00172703,0.00169143,7.76471e-10,1.2,,,,,,,,,
222,final_eval,30,0,False,False,0.0745228,0.0768228,-0.00230004,0.28538,0.289053,0.231065,0.235187,0.0489544,0.0503358,False,0.4866560000000001,0.0745228,0.0768228,-0.00230004,False,0.0745228,0.0768228,-0.00230004,False,0.0489552,0.0503367,-0.00138143,False,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.00172635,0.00169143,1.2,7.76471e-10,,,,,,,,,
223,final_eval,31,0,False,False,0.074523,0.0768223,-0.00229934,0.28538,0.289052,0.223372,0.228042,0.049653,0.0515719,False,0.315127875,0.074523,0.0768223,-0.00229934,False,0.074523,0.0768223,-0.00229933,False,0.0496538,0.0515727,-0.00191892,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.00179555,0.00175289,7.76471e-10,1.2,,,,,,,,,
224,final_eval,32,1,False,False,0.0768226,0.0745214,0.0023011,0.285376,0.289051,0.223772,0.228041,0.0496842,0.0515557,True,0.3103241375,0.0768226,0.0745214,0.0023011,True,0.0768225,0.0745214,0.0023011,True,0.0515565,0.049685,0.00187152,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.00179182,0.0017529,1.2,7.76471e-10,,,,,,,,,
225,final_eval,33,1,False,False,0.0768219,0.0745219,0.00229995,0.285377,0.28905,0.223619,0.22804,0.0496512,0.0515678,True,0.2686391125,0.0768219,0.0745219,0.00229995,True,0.0768219,0.0745219,0.00229995,True,0.0515686,0.049652,0.00191663,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.00179324,0.00175291,7.76471e-10,1.2,,,,,,,,,
226,final_eval,34,1,False,False,0.0768218,0.074521,0.00230081,0.285375,0.289049,0.223773,0.22804,0.049684,0.051555,True,0.247402075,0.0768218,0.074521,0.00230081,True,0.0768218,0.074521,0.00230081,True,0.0515558,0.0496848,0.00187101,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.00179181,0.00175291,1.2,7.76471e-10,,,,,,,,,
