cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,merr0,merr1,merr0_bar,merr1_bar
195,final_eval,3,0,False,False,0.273033,0.152197,0.120836,0.311627,0.187429,0.00816198,0.0068951,0.273137,0.152306,True,0.34778837500000004,0.273033,0.152197,0.120836,True,0.273135,0.152299,0.120836,True,0.273142,0.152308,0.120834,True,0.465983,0.392788,0.363332,0.423047,0.177356,0.430341,0.224457,0.305003,0.326973,0.329004,7.76472e-10,1.2,,,,,
196,final_eval,4,0,False,False,0.287057,0.149938,0.137119,0.326025,0.185104,0.00461546,0.0069031,0.287161,0.150046,True,0.383445,0.287057,0.149938,0.137119,True,0.287159,0.15004,0.137119,True,0.287166,0.150049,0.137117,True,0.584164,0.47028,0.462056,0.628547,0.255224,0.176976,0.145681,0.344632,0.327398,0.329191,1.2,7.76472e-10,,,,,
197,final_eval,5,0,False,False,0.284323,0.152222,0.132101,0.323218,0.187455,0.0051871,0.00679876,0.284427,0.152331,True,0.37133174999999996,0.284323,0.152222,0.132101,True,0.284425,0.152324,0.132101,True,0.284432,0.152333,0.132099,True,0.543454,0.493438,0.523504,0.44525,0.181826,0.385814,0.148522,0.248846,0.327345,0.329065,7.76472e-10,1.2,,,,,
198,final_eval,6,0,False,False,0.290805,0.183976,0.106829,0.329874,0.220118,0.0622807,0.062678,0.290909,0.184084,True,0.543639625,0.290805,0.183976,0.106829,True,0.290908,0.184079,0.106829,True,0.290914,0.184087,0.106827,True,0.676339,0.66374,0.770112,0.650108,0.375466,0.351668,0.149631,0.712053,0.013365,0.0130961,1.2,7.76471e-10,,,,,
199,final_eval,7,0,False,False,0.287065,0.182091,0.104974,0.326034,0.218179,0.00804656,0.0048701,0.287169,0.182198,True,0.42723375,0.287065,0.182091,0.104974,True,0.287168,0.182193,0.104974,True,0.287174,0.182201,0.104973,True,0.580763,0.423695,0.455836,0.753179,0.370996,0.391278,0.100993,0.34113,0.326859,0.328663,1.2,7.76472e-10,,,,,
200,final_eval,8,0,False,False,0.287017,0.177025,0.109992,0.325985,0.21297,0.00655764,0.00519082,0.287122,0.177133,True,0.41991187500000005,0.287017,0.177025,0.109992,True,0.28712,0.177128,0.109992,True,0.287126,0.177136,0.109991,True,0.464831,0.474401,0.515151,0.632988,0.357854,0.426654,0.152887,0.334529,0.327037,0.328631,7.76472e-10,1.2,,,,,
201,final_eval,9,0,False,False,0.290918,0.167438,0.12348,0.32999,0.203109,0.00832449,0.00534907,0.291022,0.167546,True,0.5125388500000001,0.290918,0.167438,0.12348,True,0.291021,0.16754,0.123481,True,0.291027,0.167549,0.123478,True,0.715184,0.569406,0.590993,0.770113,0.328889,0.269307,0.0863048,0.770114,0.326812,0.328716,1.2,7.76472e-10,,,,,
202,final_eval,10,0,False,False,0.289725,0.14924,0.140485,0.328765,0.184387,0.0258411,0.0263573,0.289829,0.149349,True,0.34533500000000006,0.289725,0.14924,0.140485,True,0.289828,0.149342,0.140485,True,0.289834,0.149351,0.140483,True,0.460057,0.36972,0.432466,0.52793,0.162337,0.257971,0.106189,0.44601,0.326976,0.327221,7.76472e-10,1.2,,,,,
203,final_eval,11,0,False,False,0.29075,0.152222,0.138528,0.329817,0.187456,0.00631406,0.00667463,0.290854,0.152331,True,0.40108024999999997,0.29075,0.152222,0.138528,True,0.290853,0.152324,0.138528,True,0.290859,0.152334,0.138526,True,0.521068,0.418723,0.488581,0.608506,0.171098,0.317522,0.128222,0.554922,0.327093,0.32909,7.76472e-10,1.2,,,,,
204,final_eval,12,0,False,False,0.291233,0.152421,0.138812,0.330313,0.18766,0.0118013,0.00697079,0.291337,0.15253,True,0.49262754999999997,0.291233,0.152421,0.138812,True,0.291336,0.152523,0.138812,True,0.291342,0.152532,0.13881,True,0.685667,0.646988,0.616585,0.599858,0.0876884,0.560507,0.109723,0.634004,0.326443,0.329012,1.2,7.76472e-10,,,,,
205,final_eval,13,0,False,False,0.291029,0.14826,0.142768,0.330103,0.183379,0.00792382,0.00746984,0.291133,0.148369,True,0.41943698749999997,0.291029,0.14826,0.142768,True,0.291131,0.148362,0.142769,True,0.291138,0.148372,0.142766,True,0.599362,0.50374,0.580641,0.650401,0.0920689,0.244312,0.18933,0.495641,0.32694,0.329221,7.76472e-10,1.2,,,,,
206,final_eval,14,0,False,False,0.289758,0.214744,0.0750135,0.328799,0.25175,0.00574102,0.00296879,0.289862,0.214851,True,0.5126675,0.289758,0.214744,0.0750135,True,0.289861,0.214847,0.0750134,True,0.289867,0.214855,0.0750126,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.327116,0.328833,7.76472e-10,1.2,,,,,
207,final_eval,15,0,False,False,0.290801,0.146987,0.143814,0.329869,0.182069,0.00449245,0.00736879,0.290905,0.147095,True,0.456683375,0.290801,0.146987,0.143814,True,0.290903,0.147089,0.143815,True,0.29091,0.147098,0.143812,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.327394,0.32947,1.2,7.76472e-10,,,,,
208,final_eval,16,0,False,False,0.249494,0.159543,0.0899507,0.287453,0.194988,0.00875246,0.0066766,0.249599,0.159652,True,0.30304525,0.249494,0.159543,0.0899507,True,0.249597,0.159646,0.0899509,True,0.249603,0.159655,0.0899488,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.327109,0.328772,7.76472e-10,1.2,,,,,
209,final_eval,17,0,False,False,0.290794,0.151413,0.139381,0.329862,0.186622,0.0260279,0.0260645,0.290898,0.151521,True,0.4892795,0.290794,0.151413,0.139381,True,0.290897,0.151515,0.139382,True,0.290903,0.151524,0.139379,True,0.640951,0.717267,0.770112,0.685167,0.108697,0.284195,0.178522,0.529325,0.326943,0.327239,7.76472e-10,1.2,,,,,
210,final_eval,18,0,False,False,0.287636,0.228256,0.0593803,0.326621,0.265634,0.00515592,0.00222253,0.28774,0.228362,True,0.650416125,0.287636,0.228256,0.0593803,True,0.287739,0.228358,0.0593803,True,0.287745,0.228365,0.0593799,True,0.396961,0.770113,0.770114,0.710292,0.629719,0.710614,0.445404,0.770112,0.327202,0.328603,1.2,7.76472e-10,,,,,
211,final_eval,19,0,False,False,0.290829,0.155831,0.134998,0.329898,0.191168,0.0259318,0.0258141,0.290933,0.155939,True,0.531151375,0.290829,0.155831,0.134998,True,0.290931,0.155933,0.134998,True,0.290938,0.155942,0.134996,True,0.770114,0.613438,0.73708,0.770114,0.288301,0.178341,0.121709,0.770114,0.326958,0.327262,7.76472e-10,1.2,,,,,
212,final_eval,20,0,False,False,0.290816,0.152308,0.138508,0.329885,0.187544,0.0259985,0.0258522,0.29092,0.152417,True,0.529248625,0.290816,0.152308,0.138508,True,0.290919,0.15241,0.138509,True,0.290925,0.152419,0.138506,True,0.75562,0.482195,0.633557,0.770113,0.106731,0.619649,0.159538,0.706586,0.326947,0.327265,1.2,7.76472e-10,,,,,
213,final_eval,21,0,False,False,0.28701,0.152224,0.134786,0.325978,0.187457,0.00836239,0.00690021,0.287115,0.152333,True,0.3978995,0.28701,0.152224,0.134786,True,0.287113,0.152326,0.134787,True,0.287119,0.152335,0.134784,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.326872,0.329043,1.2,7.76472e-10,,,,,
214,final_eval,22,0,False,False,0.287044,0.1695,0.117544,0.326013,0.20523,0.00627607,0.00569048,0.287148,0.169608,True,0.512520375,0.287044,0.1695,0.117544,True,0.287146,0.169602,0.117544,True,0.287153,0.169611,0.117542,True,0.572917,0.476237,0.588594,0.770112,0.330766,0.770112,0.260624,0.330801,0.327071,0.328446,1.2,7.76472e-10,,,,,
215,final_eval,23,0,False,False,0.290783,0.209304,0.0814796,0.329851,0.246157,0.0259149,0.0244649,0.290888,0.20941,True,0.49321425,0.290783,0.209304,0.0814796,True,0.290886,0.209406,0.0814795,True,0.290892,0.209414,0.0814786,True,0.770113,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.326964,0.327463,1.2,7.76472e-10,,,,,
216,final_eval,24,0,False,False,0.285001,0.160614,0.124387,0.323915,0.19609,0.00730037,0.00640793,0.285105,0.160723,True,0.35681999999999997,0.285001,0.160614,0.124387,True,0.285103,0.160717,0.124387,True,0.28511,0.160726,0.124384,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.326995,0.328599,7.76472e-10,1.2,,,,,
217,final_eval,25,0,False,False,0.290751,0.160219,0.130531,0.329818,0.195683,0.00575005,0.00603974,0.290855,0.160328,True,0.5605725,0.290751,0.160219,0.130531,True,0.290853,0.160322,0.130532,True,0.29086,0.160331,0.130529,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770114,0.251963,0.648339,0.32711,0.328557,7.76472e-10,1.2,,,,,
218,final_eval,26,0,False,False,0.290516,0.228442,0.0620735,0.329577,0.265827,0.0040032,0.00237387,0.29062,0.228549,True,0.560400125,0.290516,0.228442,0.0620735,True,0.290619,0.228545,0.0620732,True,0.290625,0.228552,0.0620727,True,0.436849,0.770112,0.681453,0.713739,0.770113,0.151298,0.22418,0.735457,0.327391,0.329063,7.76472e-10,1.2,,,,,
219,final_eval,27,0,False,False,0.290823,0.148425,0.142398,0.329892,0.183548,0.0624743,0.0642083,0.290927,0.148533,True,0.5420527500000001,0.290823,0.148425,0.142398,True,0.290925,0.148527,0.142399,True,0.290932,0.148536,0.142396,True,0.770112,0.770114,0.770114,0.770114,0.241903,0.12439,0.119561,0.770114,0.0132322,0.0121798,1.2,7.76471e-10,,,,,
220,final_eval,28,0,False,False,0.286914,0.1522,0.134714,0.325879,0.187432,0.0262581,0.0262493,0.287018,0.152309,True,0.36707737499999993,0.286914,0.1522,0.134714,True,0.287017,0.152302,0.134715,True,0.287023,0.152311,0.134712,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.326908,0.327207,1.2,7.76472e-10,,,,,
221,final_eval,29,0,False,False,0.286996,0.147005,0.139991,0.325964,0.182087,0.00508316,0.00778863,0.287101,0.147114,True,0.36093624999999996,0.286996,0.147005,0.139991,True,0.287099,0.147107,0.139992,True,0.287105,0.147116,0.139989,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.327348,0.32937,1.2,7.76472e-10,,,,,
222,final_eval,30,0,False,False,0.290771,0.147008,0.143763,0.329839,0.18209,0.00404476,0.00720603,0.290875,0.147117,True,0.4866560000000001,0.290771,0.147008,0.143763,True,0.290874,0.14711,0.143764,True,0.29088,0.147119,0.143761,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.327454,0.329505,7.76472e-10,1.2,,,,,
223,final_eval,31,0,False,False,0.248236,0.220007,0.0282284,0.28616,0.257158,0.012528,0.00320353,0.248341,0.220113,True,0.315127875,0.248236,0.220007,0.0282284,True,0.248338,0.22011,0.0282283,True,0.248345,0.220117,0.0282282,True,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.326585,0.328968,1.2,7.76472e-10,,,,,
224,final_eval,32,1,False,False,0.228609,0.241183,-0.0125741,0.278916,0.265997,0.00777075,0.00424236,0.241289,0.228715,False,0.3103241375,0.228609,0.241183,-0.0125741,False,0.228712,0.241286,-0.0125741,False,0.228719,0.241293,-0.0125741,False,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.327391,0.328442,7.76472e-10,1.2,,,,,
225,final_eval,33,1,False,False,0.170999,0.263505,-0.0925061,0.301842,0.206772,0.0100981,0.00756812,0.263609,0.171106,False,0.2686391125,0.170999,0.263505,-0.0925061,False,0.171101,0.263607,-0.0925061,False,0.171109,0.263613,-0.0925042,False,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.326996,0.328712,1.2,7.76472e-10,,,,,
226,final_eval,34,1,False,False,0.156816,0.238439,-0.081624,0.276097,0.192182,0.00638528,0.00941384,0.238545,0.156924,False,0.247402075,0.156816,0.238439,-0.081624,False,0.156918,0.238542,-0.0816243,False,0.156927,0.238549,-0.0816224,False,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.327959,0.328372,7.76472e-10,1.2,,,,,
227,final_eval,35,1,False,False,0.15931,0.280812,-0.121502,0.319615,0.194748,0.0118512,0.010562,0.280916,0.159419,False,0.28502317499999996,0.15931,0.280812,-0.121502,False,0.159413,0.280915,-0.121502,False,0.159421,0.280921,-0.1215,False,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.326704,0.328184,1.2,7.76472e-10,,,,,
228,final_eval,36,1,False,False,0.15699,0.272848,-0.115858,0.311438,0.192362,0.00963059,0.00763203,0.272953,0.157099,False,0.46690777499999997,0.15699,0.272848,-0.115858,False,0.157092,0.272951,-0.115858,False,0.157101,0.272957,-0.115856,False,0.16197,0.684524,0.770111,0.221052,0.0829502,0.459844,0.75628,0.598531,0.326917,0.328679,7.76472e-10,1.2,,,,,
229,final_eval,37,1,False,False,0.152429,0.264909,-0.112481,0.303286,0.187668,0.0062771,0.00918081,0.265014,0.152537,False,0.335890875,0.152429,0.264909,-0.112481,False,0.152531,0.265012,-0.112481,False,0.15254,0.265019,-0.112479,False,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770114,0.393734,0.327601,0.328857,1.2,7.76472e-10,,,,,
230,final_eval,38,1,False,False,0.18478,0.280652,-0.0958721,0.319449,0.220944,0.00793916,0.00496984,0.280756,0.184887,False,0.382305125,0.18478,0.280652,-0.0958721,False,0.184882,0.280754,-0.095872,False,0.18489,0.28076,-0.0958705,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.326906,0.328631,1.2,7.76472e-10,,,,,
231,final_eval,39,1,False,False,0.153986,0.177818,-0.0238317,0.213786,0.189271,0.0120232,0.0111964,0.177926,0.154095,False,0.20175882499999997,0.153986,0.177818,-0.0238317,False,0.154089,0.177921,-0.0238322,False,0.154097,0.177929,-0.0238315,False,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.327937,0.328357,1.2,7.76472e-10,,,,,
232,final_eval,40,1,False,False,0.152647,0.193043,-0.0403961,0.229441,0.187892,0.00958469,0.00963338,0.19315,0.152755,False,0.21241474999999999,0.152647,0.193043,-0.0403961,False,0.152749,0.193145,-0.0403965,False,0.152758,0.193153,-0.0403953,False,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.328178,0.328707,1.2,7.76472e-10,,,,,
233,final_eval,41,1,False,False,0.187958,0.201762,-0.0138045,0.238405,0.224212,0.00918814,0.00643126,0.201869,0.188065,False,0.24675849999999996,0.187958,0.201762,-0.0138045,False,0.18806,0.201865,-0.0138045,False,0.188068,0.201873,-0.0138047,False,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.327631,0.328678,7.76472e-10,1.2,,,,,
234,final_eval,42,1,False,False,0.116773,0.125839,-0.00906578,0.160303,0.150969,0.0126118,0.0118109,0.125948,0.116882,False,0.18587850000000003,0.116773,0.125839,-0.00906578,False,0.116875,0.125941,-0.00906599,False,0.116884,0.12595,-0.00906596,False,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.329676,0.330862,1.2,7.76472e-10,,,,,
235,final_eval,43,1,False,False,0.228556,0.214632,0.0139239,0.251634,0.265943,0.00864357,0.00414064,0.214739,0.228662,True,0.272829875,0.228556,0.214632,0.0139239,True,0.228659,0.214735,0.0139241,True,0.228666,0.214742,0.0139237,True,0.11078,0.257738,0.13034,0.399908,0.770114,0.240898,0.097806,0.175055,0.327815,0.329034,1.2,7.76472e-10,,,,,
236,final_eval,44,1,False,False,0.230204,0.280341,-0.0501366,0.31913,0.267636,0.00891695,0.00492554,0.280445,0.23031,False,0.32688025,0.230204,0.280341,-0.0501366,False,0.230307,0.280443,-0.0501365,False,0.230314,0.280449,-0.0501358,False,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.327083,0.328484,1.2,7.76472e-10,,,,,
237,final_eval,45,1,False,False,0.111013,0.126768,-0.0157549,0.161258,0.145036,0.0127513,0.0125587,0.126877,0.111122,False,0.16899925000000002,0.111013,0.126768,-0.0157549,False,0.111114,0.12687,-0.0157556,False,0.111123,0.126879,-0.0157556,False,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.329849,0.331697,7.76472e-10,1.2,,,,,
238,final_eval,46,1,False,False,0.2283,0.223176,0.00512351,0.260414,0.265679,0.0132827,0.00376786,0.223283,0.228405,True,0.31425375,0.2283,0.223176,0.00512351,True,0.228402,0.223279,0.00512348,True,0.228409,0.223287,0.00512275,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.32666,0.328584,7.76472e-10,1.2,,,,,
239,final_eval,47,1,False,False,0.228829,0.231633,-0.00280409,0.269104,0.266223,0.00705336,0.00440113,0.231739,0.228935,False,0.268208325,0.228829,0.231633,-0.00280409,False,0.228932,0.231735,-0.00280394,False,0.228938,0.231742,-0.00280405,False,0.162354,0.228891,0.0978166,0.426085,0.770113,0.161678,0.13612,0.162609,0.328128,0.329199,7.76472e-10,1.2,,,,,
240,final_eval,48,1,False,False,0.23006,0.188196,0.0418638,0.224457,0.267487,0.00988335,0.00460586,0.188303,0.230165,True,0.253805,0.23006,0.188196,0.0418638,True,0.230162,0.188298,0.0418638,True,0.230169,0.188307,0.0418625,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.327718,0.32882,7.76472e-10,1.2,,,,,
241,final_eval,49,1,False,False,0.228406,0.286849,-0.0584434,0.325813,0.265788,0.00690587,0.0023807,0.286953,0.228512,False,0.493244125,0.228406,0.286849,-0.0584434,False,0.228509,0.286952,-0.0584433,False,0.228515,0.286958,-0.0584427,False,0.437398,0.585711,0.328765,0.48025,0.766049,0.770114,0.148938,0.428728,0.326993,0.328848,7.76472e-10,1.2,,,,,
242,final_eval,50,1,False,False,0.152716,0.25959,-0.106874,0.297822,0.187963,0.0521539,0.0472214,0.259695,0.152824,False,0.25741375,0.152716,0.25959,-0.106874,False,0.152818,0.259693,-0.106875,False,0.152827,0.259699,-0.106872,False,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.100565,0.188911,7.76471e-10,1.2,,,,,
243,final_eval,51,1,False,False,0.230277,0.1613,0.0689773,0.196795,0.267711,0.0116191,0.00577326,0.161408,0.230383,True,0.208235925,0.230277,0.1613,0.0689773,True,0.23038,0.161402,0.0689776,True,0.230386,0.16141,0.068976,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.328254,0.32896,1.2,7.76472e-10,,,,,
244,final_eval,52,1,False,False,0.146771,0.15037,-0.00359899,0.18555,0.181847,0.0110378,0.00960407,0.150479,0.14688,False,0.19452275,0.146771,0.15037,-0.00359899,False,0.146873,0.150472,-0.00359905,False,0.146882,0.150481,-0.00359921,False,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.328396,0.329082,7.76472e-10,1.2,,,,,
245,final_eval,53,1,False,False,0.156674,0.286071,-0.129398,0.325014,0.192035,0.00632483,0.00661128,0.286175,0.156782,False,0.36896112499999995,0.156674,0.286071,-0.129398,False,0.156776,0.286174,-0.129398,False,0.156785,0.28618,-0.129395,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.327131,0.32884,1.2,7.76472e-10,,,,,
246,final_eval,54,1,False,False,0.152572,0.250419,-0.0978475,0.288403,0.187815,0.00526821,0.0091788,0.250524,0.15268,False,0.2491034375,0.152572,0.250419,-0.0978475,False,0.152674,0.250522,-0.0978478,False,0.152683,0.250528,-0.0978458,False,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.328163,0.328833,7.76472e-10,1.2,,,,,
247,final_eval,55,1,False,False,0.154799,0.258262,-0.103464,0.296459,0.190107,0.0475657,0.045887,0.258367,0.154907,False,0.288436375,0.154799,0.258262,-0.103464,False,0.154901,0.258365,-0.103464,False,0.15491,0.258371,-0.103462,False,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.18262,0.209347,7.76471e-10,1.2,,,,,
248,final_eval,56,1,False,False,0.225288,0.258163,-0.0328748,0.296356,0.262584,0.0252706,0.0199727,0.258267,0.225394,False,0.3319903,0.225288,0.258163,-0.0328748,False,0.22539,0.258265,-0.0328747,False,0.225397,0.258272,-0.0328743,False,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.326568,0.327608,7.76472e-10,1.2,,,,,
249,final_eval,57,1,False,False,0.229683,0.259038,-0.0293544,0.297255,0.2671,0.00796312,0.00431728,0.259143,0.229789,False,0.36300319999999997,0.229683,0.259038,-0.0293544,False,0.229786,0.25914,-0.0293544,False,0.229793,0.259147,-0.0293541,False,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.327136,0.328284,1.2,7.76472e-10,,,,,
250,final_eval,58,1,False,False,0.188826,0.258242,-0.0694163,0.296438,0.225105,0.0399559,0.0400248,0.258347,0.188933,False,0.30504495000000004,0.188826,0.258242,-0.0694163,False,0.188928,0.258344,-0.0694163,False,0.188936,0.258351,-0.0694151,False,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.278825,0.27842,7.76471e-10,1.2,,,,,
251,final_eval,59,1,False,False,0.229995,0.164316,0.0656791,0.199898,0.267421,0.0305614,0.0248675,0.164424,0.2301,True,0.235791625,0.229995,0.164316,0.0656791,True,0.230097,0.164418,0.0656793,True,0.230104,0.164427,0.0656776,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.326323,0.32764,1.2,7.76471e-10,,,,,
252,final_eval,60,1,False,False,0.119364,0.128418,-0.00905409,0.162958,0.153636,0.014121,0.011551,0.128527,0.119473,False,0.1511760125,0.119364,0.128418,-0.00905409,False,0.119466,0.12852,-0.00905429,False,0.119475,0.128529,-0.00905431,False,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.329174,0.330783,7.76472e-10,1.2,,,,,
253,final_eval,61,1,False,False,0.130256,0.138034,-0.00777813,0.172855,0.164849,0.0111658,0.0105291,0.138143,0.130365,False,0.19387995,0.130256,0.138034,-0.00777813,False,0.130358,0.138136,-0.00777834,False,0.130367,0.138145,-0.00777825,False,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.329036,0.329781,7.76472e-10,1.2,,,,,
254,final_eval,62,1,False,False,0.192474,0.238776,-0.0463016,0.276442,0.228856,0.00735824,0.00685147,0.238881,0.192581,False,0.282842625,0.192474,0.238776,-0.0463016,False,0.192577,0.238878,-0.0463016,False,0.192584,0.238885,-0.046301,False,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.327541,0.328302,1.2,7.76472e-10,,,,,
255,final_eval,63,1,False,False,0.228494,0.262205,-0.0337106,0.300508,0.26588,0.00613967,0.00333457,0.26231,0.2286,False,0.331628375,0.228494,0.262205,-0.0337106,False,0.228597,0.262308,-0.0337103,False,0.228604,0.262314,-0.0337097,False,0.306762,0.236775,0.145135,0.56106,0.770111,0.239122,0.139169,0.254893,0.327657,0.329306,1.2,7.76472e-10,,,,,
