cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_0500ps,other_out_0500ps,margin_0500ps,correct_0500ps,target_out_0750ps,other_out_0750ps,margin_0750ps,correct_0750ps,target_out_1000ps,other_out_1000ps,margin_1000ps,correct_1000ps,target_out_1250ps,other_out_1250ps,margin_1250ps,correct_1250ps,target_out_1500ps,other_out_1500ps,margin_1500ps,correct_1500ps,target_out_1750ps,other_out_1750ps,margin_1750ps,correct_1750ps,target_out_2000ps,other_out_2000ps,margin_2000ps,correct_2000ps,target_out_2500ps,other_out_2500ps,margin_2500ps,correct_2500ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3500ps,other_out_3500ps,margin_3500ps,correct_3500ps,target_out_4050ps,other_out_4050ps,margin_4050ps,correct_4050ps,target_out_4500ps,other_out_4500ps,margin_4500ps,correct_4500ps,target_out_5000ps,other_out_5000ps,margin_5000ps,correct_5000ps,target_out_5500ps,other_out_5500ps,margin_5500ps,correct_5500ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10
88,train,4,0,True,True,6.32249e-25,4.14893e-25,2.17356e-25,1.42584e-31,2.80312e-31,0.00332443,0.0397007,0.0882638,0.0668851,True,2.5832278750000003e-25,6.32249e-25,4.14893e-25,2.17356e-25,True,0.0752509,0.0454499,0.029801,True,0.0882716,0.0638598,0.0244118,True,0.0882762,0.0654416,0.0228346,True,0.0882751,0.0660353,0.0222398,True,0.088274,0.0663465,0.0219275,True,0.0882729,0.066538,0.0217349,True,0.0882707,0.0667613,0.0215094,True,0.0882687,0.0668773,0.0213914,True,0.0882663,0.066887,0.0213793,True,0.0882638,0.0668851,0.0213787,True,0.0882618,0.0668836,0.0213782,True,0.0882596,0.0668819,0.0213777,True,0.0882574,0.0668802,0.0213772,True,2.18979e-25,4.08444e-25,2.19262e-25,3.47429e-25,7.67773e-26,2.92917e-25,2.549e-25,2.47874e-25,0.336555,0.285895,4.82225e-07,1.2
89,train,5,0,True,True,5.6315e-25,4.12048e-25,1.51102e-25,2.43955e-32,2.81191e-31,0.00713539,0.033636,0.0928826,0.0663805,True,3.41518e-25,5.6315e-25,4.12048e-25,1.51102e-25,True,0.074982,0.0450101,0.0299719,True,0.0926763,0.0633568,0.0293195,True,0.0928806,0.0649376,0.027943,True,0.0928943,0.065531,0.0273633,True,0.0928933,0.0658421,0.0270512,True,0.0928921,0.0660336,0.0268586,True,0.0928898,0.0662568,0.0266329,True,0.0928877,0.0663728,0.0265149,True,0.0928851,0.0663823,0.0265028,True,0.0928826,0.0663805,0.0265021,True,0.0928805,0.066379,0.0265015,True,0.0928781,0.0663773,0.0265008,True,0.0928758,0.0663757,0.0265002,True,4.38248e-25,1.8783e-25,5.76056e-25,1.44145e-25,2.38805e-25,2.91876e-25,4.55698e-25,3.99486e-25,0.337182,0.325761,4.82214e-07,1.2
90,train,6,1,True,True,4.08055e-25,5.96179e-25,-1.88124e-25,4.04121e-32,2.7804e-31,0.00124673,0.0565097,0.0649753,0.100081,False,3.0360600000000003e-25,4.08055e-25,5.96179e-25,-1.88124e-25,False,0.0470433,0.064986,-0.0179427,False,0.0944978,0.0649852,0.0295126,True,0.0974869,0.0649844,0.0325026,True,0.0985468,0.0649836,0.0335632,True,0.0990899,0.0649827,0.0341072,True,0.0994201,0.0649819,0.0344382,True,0.0998012,0.0649803,0.0348209,True,0.0999975,0.0649788,0.0350186,True,0.100084,0.064977,0.0351065,True,0.100081,0.0649753,0.0351055,True,0.100078,0.0649738,0.0351047,True,0.100076,0.0649722,0.0351038,True,0.100073,0.0649705,0.0351029,True,3.98256e-25,3.29262e-25,3.71022e-25,1.39374e-25,1.4171e-25,2.68746e-25,3.56234e-25,4.24244e-25,1.10222,0.0216393,1.2,4.822e-07
91,train,7,1,True,True,6.50967e-25,3.98692e-25,2.52275e-25,-4.21849e-34,5.76008e-31,0.00128481,0.0561865,0.0652213,0.0996361,True,2.0492875e-24,6.50967e-25,3.98692e-25,2.52275e-25,True,0.0465235,0.0652321,-0.0187086,False,0.0940442,0.0652313,0.0288129,True,0.0970378,0.0652304,0.0318073,True,0.0980992,0.0652296,0.0328696,True,0.0986431,0.0652288,0.0334143,True,0.0989738,0.065228,0.0337458,True,0.0993554,0.0652264,0.0341291,True,0.0995519,0.0652249,0.034327,True,0.0996388,0.0652231,0.0344157,True,0.0996361,0.0652213,0.0344148,True,0.0996338,0.0652198,0.034414,True,0.0996313,0.0652182,0.0344131,True,0.0996288,0.0652165,0.0344123,True,2.20269e-24,2.1117e-24,1.61573e-24,2.44272e-24,1.89533e-24,1.81174e-24,2.20269e-24,2.1117e-24,1.10646,0.0232889,1.2,4.82201e-07
92,train,8,1,True,True,6.48021e-25,3.95615e-25,2.52406e-25,-2.07258e-34,5.74297e-31,-0.0018711,0.0399791,0.0779191,0.0649652,True,2.047025e-24,6.48021e-25,3.95615e-25,2.52406e-25,True,0.0435682,0.0725498,-0.0289816,False,0.0619396,0.077931,-0.0159915,False,0.0635216,0.0779301,-0.0144085,False,0.0641153,0.0779291,-0.0138138,False,0.0644264,0.0779281,-0.0135017,False,0.0646179,0.0779271,-0.0133092,False,0.0648413,0.0779252,-0.0130839,False,0.0649572,0.0779234,-0.0129662,False,0.064967,0.0779213,-0.0129543,False,0.0649652,0.0779191,-0.0129539,False,0.0649637,0.0779174,-0.0129536,False,0.0649621,0.0779154,-0.0129533,False,0.0649605,0.0779135,-0.012953,False,2.20048e-24,2.1092e-24,1.61403e-24,2.43986e-24,1.89339e-24,1.80956e-24,2.20048e-24,2.1092e-24,0.340378,0.283453,4.82256e-07,1.2
93,train,9,1,True,True,3.99229e-25,4.85784e-25,-8.65555e-26,-1.28824e-32,2.83813e-31,1.10574e-05,0.0832702,0.0607338,0.0989392,False,4.7860425e-25,3.99229e-25,4.85784e-25,-8.65555e-26,False,0.0452972,0.0607439,-0.0154466,False,0.0933203,0.0607431,0.0325772,True,0.0963438,0.0607423,0.0356014,True,0.0974128,0.0607416,0.0366712,True,0.0979598,0.0607408,0.037219,True,0.0982921,0.0607401,0.037552,True,0.0986754,0.0607385,0.0379369,True,0.0988726,0.0607372,0.0381355,True,0.098942,0.0607355,0.0382065,True,0.0989392,0.0607338,0.0382054,True,0.098937,0.0607324,0.0382046,True,0.0989345,0.0607309,0.0382036,True,0.098932,0.0607294,0.0382027,True,5.19051e-25,6.37279e-25,5.44501e-25,2.29959e-25,3.28536e-25,3.06416e-25,6.84613e-25,5.78479e-25,1.11568,0.00690605,1.2,4.82202e-07
94,train,10,1,True,True,6.42999e-25,3.87494e-25,2.55505e-25,3.27318e-34,5.71453e-31,4.51944e-05,0.0830028,0.0635668,0.0985627,True,2.04270875e-24,6.42999e-25,3.87494e-25,2.55505e-25,True,0.0454197,0.0635773,-0.0181576,False,0.09297,0.0635765,0.0293935,True,0.0959732,0.0635757,0.0323975,True,0.0970382,0.0635749,0.0334633,True,0.0975839,0.0635741,0.0340098,True,0.0979156,0.0635733,0.0343423,True,0.0982985,0.0635717,0.0347268,True,0.0984956,0.0635703,0.0349253,True,0.0985654,0.0635686,0.0349969,True,0.0985627,0.0635668,0.0349959,True,0.0985605,0.0635654,0.0349951,True,0.098558,0.0635638,0.0349942,True,0.0985555,0.0635622,0.0349934,True,2.1963e-24,2.10443e-24,1.61074e-24,2.43446e-24,1.88967e-24,1.80535e-24,2.1963e-24,2.10442e-24,1.12052,0.00694587,1.2,4.82203e-07
95,train,11,1,True,True,6.40099e-25,3.86937e-25,2.53162e-25,5.39442e-34,5.69725e-31,7.46464e-05,0.0827332,0.0631312,0.0981781,True,2.0405025e-24,6.40099e-25,3.86937e-25,2.53162e-25,True,0.045024,0.0631417,-0.0181177,False,0.0925788,0.0631409,0.0294379,True,0.0955851,0.0631401,0.032445,True,0.0966512,0.0631393,0.0335118,True,0.0971974,0.0631385,0.0340589,True,0.0975295,0.0631377,0.0343917,True,0.0979127,0.0631361,0.0347766,True,0.09811,0.0631347,0.0349753,True,0.0981808,0.063133,0.0350479,True,0.0981781,0.0631312,0.0350469,True,0.0981759,0.0631298,0.0350461,True,0.0981735,0.0631282,0.0350452,True,0.098171,0.0631266,0.0350444,True,2.19415e-24,2.10199e-24,1.60906e-24,2.4317e-24,1.88777e-24,1.80321e-24,2.19415e-24,2.10199e-24,1.12393,0.00698653,1.2,4.82203e-07
96,train,0,0,True,True,3.81645e-25,6.37217e-25,-2.55572e-25,7.52527e-34,5.67975e-31,0.0234688,0.0382691,0.091582,0.0632722,False,2.0382175000000003e-24,3.81645e-25,6.37217e-25,-2.55572e-25,False,0.0711457,0.0420678,0.0290779,True,0.0899199,0.0602505,0.0296693,True,0.0908362,0.0618297,0.0290066,True,0.0911568,0.0624227,0.0287341,True,0.0913187,0.0627336,0.028585,True,0.0914158,0.062925,0.0284908,True,0.0915261,0.0631482,0.0283779,True,0.0915818,0.0632642,0.0283177,True,0.0915845,0.063274,0.0283105,True,0.091582,0.0632722,0.0283098,True,0.0915799,0.0632708,0.0283091,True,0.0915776,0.0632692,0.0283084,True,0.0915753,0.0632676,0.0283077,True,2.19191e-24,2.09947e-24,1.60734e-24,2.42882e-24,1.8858e-24,1.80101e-24,2.19192e-24,2.09947e-24,0.33313,0.298501,4.82217e-07,1.2
97,train,1,0,True,True,5.8755e-25,3.87734e-25,1.99815e-25,2.17956e-31,3.04347e-31,0.0124156,0.0382163,0.0869257,0.0628199,True,1.8950662500000002e-25,5.8755e-25,3.87734e-25,1.99815e-25,True,0.0721123,0.0429176,0.0291948,True,0.0864705,0.0598323,0.0266382,True,0.0868133,0.0613871,0.0254262,True,0.0868916,0.0619747,0.0249169,True,0.0869176,0.0622835,0.0246341,True,0.0869274,0.0624739,0.0244535,True,0.0869316,0.0626962,0.0242354,True,0.0869305,0.0628118,0.0241187,True,0.0869281,0.0628216,0.0241065,True,0.0869257,0.0628199,0.0241058,True,0.0869237,0.0628184,0.0241053,True,0.0869215,0.0628169,0.0241047,True,0.0869194,0.0628153,0.0241041,True,1.12371e-25,5.00143e-25,6.13036e-73,4.79922e-25,7.19239e-73,1.86071e-25,1.10698e-25,1.26848e-25,0.33609,0.298964,4.82228e-07,1.2
98,train,2,0,True,True,5.52169e-25,3.84174e-25,1.67995e-25,8.99555e-32,2.71042e-31,-0.000569746,0.0408777,0.0675973,0.0626608,True,3.59507175e-25,5.52169e-25,3.84174e-25,1.67995e-25,True,0.0671851,0.0413835,0.0258015,True,0.0676077,0.0594915,0.00811613,True,0.0676068,0.0611404,0.00646644,True,0.067606,0.061764,0.00584201,True,0.0676051,0.0620917,0.00551344,True,0.0676043,0.0622937,0.00531061,True,0.0676026,0.0625295,0.00507313,True,0.0676011,0.062652,0.00494906,True,0.0675992,0.0626626,0.00493662,True,0.0675973,0.0626608,0.00493648,True,0.0675958,0.0626594,0.00493637,True,0.0675941,0.0626579,0.00493625,True,0.0675924,0.0626563,0.00493612,True,4.61592e-25,5.39262e-25,2.39669e-99,1.12363e-24,2.54824e-26,3.8926e-25,2.1667e-25,1.20161e-25,0.369111,0.274644,4.82305e-07,1.2
99,train,3,0,True,True,4.15606e-25,3.8317e-25,3.24355e-26,-3.82512e-33,2.90124e-31,0.0219118,0.0378331,0.091589,0.0619176,True,9.138788750000001e-25,4.15606e-25,3.8317e-25,3.24355e-26,True,0.0698584,0.0408799,0.0289785,True,0.0903194,0.0589015,0.031418,True,0.0911247,0.0604766,0.0306481,True,0.091358,0.0610687,0.0302893,True,0.0914605,0.0613793,0.0300812,True,0.0915153,0.0615705,0.0299448,True,0.0915693,0.0617935,0.0297757,True,0.091592,0.0619094,0.0296826,True,0.0915915,0.0619193,0.0296723,True,0.091589,0.0619176,0.0296714,True,0.0915869,0.0619162,0.0296708,True,0.0915846,0.0619146,0.02967,True,0.0915823,0.0619131,0.0296693,True,1.38534e-24,7.8046e-25,8.5119e-25,9.85419e-25,5.9932e-25,8.55961e-25,8.58946e-25,9.94395e-25,0.333421,0.302015,4.82217e-07,1.2
100,train,4,0,True,True,5.86588e-25,3.78131e-25,2.08457e-25,1.57759e-31,2.68321e-31,0.00464554,0.0380503,0.0821543,0.0614712,True,2.491455125e-25,5.86588e-25,3.78131e-25,2.08457e-25,True,0.0693246,0.0406125,0.0287121,True,0.0821595,0.0584594,0.0237002,True,0.0821659,0.0600315,0.0221344,True,0.0821648,0.0606229,0.0215419,True,0.0821638,0.0609332,0.0212306,True,0.0821628,0.0611243,0.0210385,True,0.0821607,0.0613472,0.0208135,True,0.0821589,0.0614631,0.0206958,True,0.0821566,0.0614729,0.0206837,True,0.0821543,0.0614712,0.0206831,True,0.0821525,0.0614699,0.0206826,True,0.0821504,0.0614683,0.0206821,True,0.0821483,0.0614668,0.0206816,True,2.11817e-25,3.98973e-25,2.10308e-25,3.32278e-25,7.09261e-26,2.79438e-25,2.52366e-25,2.37058e-25,0.33674,0.300406,4.82242e-07,1.2
101,train,5,0,True,True,5.1796e-25,3.75143e-25,1.42818e-25,3.38978e-32,2.69912e-31,0.0079275,0.0375486,0.0870412,0.0610275,True,3.3003937500000004e-25,5.1796e-25,3.75143e-25,1.42818e-25,True,0.0689662,0.0401007,0.0288655,True,0.0867766,0.0580138,0.0287627,True,0.087026,0.0595872,0.0274388,True,0.0870509,0.0601789,0.026872,True,0.0870512,0.0604893,0.0265619,True,0.0870501,0.0606804,0.0263697,True,0.0870479,0.0609034,0.0261445,True,0.087046,0.0610193,0.0260267,True,0.0870436,0.0610292,0.0260144,True,0.0870412,0.0610275,0.0260137,True,0.0870392,0.0610261,0.0260131,True,0.087037,0.0610246,0.0260125,True,0.0870349,0.0610231,0.0260118,True,4.2896e-25,1.71808e-25,5.59971e-25,1.30951e-25,2.3046e-25,2.8392e-25,4.46414e-25,3.87831e-25,0.336092,0.304223,4.82228e-07,1.2
102,train,6,1,True,True,3.72207e-25,5.53459e-25,-1.81252e-25,5.80115e-32,2.66356e-31,0.000285522,0.0810912,0.0571,0.0957882,False,2.9243062499999995e-25,3.72207e-25,5.53459e-25,-1.81252e-25,False,0.0418669,0.0571095,-0.0152426,False,0.0901093,0.0571088,0.0330005,True,0.0931622,0.057108,0.0360542,True,0.0942408,0.0571073,0.0371335,True,0.0947925,0.0571066,0.0376859,True,0.0951275,0.0571059,0.0380216,True,0.0955138,0.0571045,0.0384093,True,0.0957126,0.0571032,0.0386094,True,0.0957909,0.0571016,0.0386893,True,0.0957882,0.0571,0.0386882,True,0.0957861,0.0570987,0.0386873,True,0.0957837,0.0570973,0.0386863,True,0.0957812,0.0570959,0.0386854,True,3.88934e-25,3.12549e-25,3.56666e-25,1.29919e-25,1.31762e-25,2.61898e-25,3.44734e-25,4.12983e-25,1.14632,0.00724561,1.2,4.82208e-07
103,train,7,1,True,True,6.19085e-25,3.61944e-25,2.57141e-25,2.26972e-33,5.57106e-31,0.00176867,0.0533476,0.0573071,0.0953897,True,2.022635e-24,6.19085e-25,3.61944e-25,2.57141e-25,True,0.0415677,0.0573165,-0.0157488,False,0.0896972,0.0573158,0.0323813,True,0.0927496,0.0573151,0.0354345,True,0.0938283,0.0573144,0.0365139,True,0.0943801,0.0573137,0.0370665,True,0.0947152,0.057313,0.0374023,True,0.0951017,0.0573115,0.0377901,True,0.0953005,0.0573102,0.0379903,True,0.0953924,0.0573086,0.0380837,True,0.0953897,0.0573071,0.0380827,True,0.0953876,0.0573058,0.0380818,True,0.0953852,0.0573043,0.0380809,True,0.0953828,0.0573029,0.0380799,True,2.17672e-24,2.08229e-24,1.59548e-24,2.40933e-24,1.87234e-24,1.78591e-24,2.17672e-24,2.08229e-24,1.14946,0.0769984,1.2,4.82209e-07
104,train,8,1,True,True,6.16434e-25,3.5919e-25,2.57244e-25,1.30248e-32,3.74237e-31,-0.00107746,0.0390825,0.0729531,0.0597078,True,2.02037375e-24,6.16434e-25,3.5919e-25,2.57244e-25,True,0.040211,0.0685173,-0.0283064,False,0.0567313,0.0729643,-0.0162329,False,0.0582782,0.0729633,-0.0146851,False,0.0588639,0.0729624,-0.0140985,False,0.0591721,0.0729615,-0.0137895,False,0.0593621,0.0729606,-0.0135985,False,0.0595841,0.0729588,-0.0133747,False,0.0596996,0.0729571,-0.0132576,False,0.0597095,0.0729551,-0.0132456,False,0.0597078,0.0729531,-0.0132453,False,0.0597065,0.0729515,-0.013245,False,0.059705,0.0729496,-0.0132446,False,0.0597035,0.0729478,-0.0132443,False,2.17451e-24,2.0798e-24,1.59376e-24,2.4065e-24,1.87038e-24,1.78373e-24,2.17451e-24,2.0798e-24,0.340859,0.29213,4.82277e-07,1.2
105,train,9,1,True,True,3.63621e-25,4.48003e-25,-8.43813e-26,7.74537e-32,3.74828e-31,0.000380679,0.0802803,0.0585027,0.0947142,False,4.6484574999999995e-25,3.63621e-25,4.48003e-25,-8.43813e-26,False,0.0410094,0.0585124,-0.017503,False,0.0890362,0.0585117,0.0305245,True,0.0920856,0.0585109,0.0335747,True,0.0931641,0.0585102,0.0346539,True,0.0937161,0.0585095,0.0352066,True,0.0940513,0.0585087,0.0355425,True,0.0944379,0.0585073,0.0359307,True,0.0946369,0.0585059,0.0361309,True,0.0947168,0.0585043,0.0362125,True,0.0947142,0.0585027,0.0362115,True,0.094712,0.0585014,0.0362106,True,0.0947097,0.0584999,0.0362097,True,0.0947073,0.0584985,0.0362088,True,5.1392e-25,6.07072e-25,5.34996e-25,2.15226e-25,3.17472e-25,2.97458e-25,6.63497e-25,5.69125e-25,1.15434,0.00738141,1.2,4.8221e-07
106,train,10,1,True,True,6.11424e-25,3.52611e-25,2.58813e-25,2.97905e-33,5.52131e-31,0.000413343,0.0799957,0.0560124,0.0943495,True,2.01583625e-24,6.11424e-25,3.52611e-25,2.58813e-25,True,0.0404047,0.0560217,-0.015617,False,0.0886472,0.056021,0.0326262,True,0.0917132,0.0560203,0.0356929,True,0.0927957,0.0560196,0.0367761,True,0.0933491,0.0560189,0.0373303,True,0.0936852,0.0560182,0.037667,True,0.0940726,0.0560168,0.0380558,True,0.0942719,0.0560155,0.0382564,True,0.0943521,0.056014,0.0383381,True,0.0943495,0.0560124,0.0383371,True,0.0943474,0.0560112,0.0383362,True,0.094345,0.0560098,0.0383352,True,0.0943426,0.0560083,0.0383343,True,2.17006e-24,2.07482e-24,1.5903e-24,2.40084e-24,1.86645e-24,1.77935e-24,2.17006e-24,2.07481e-24,1.15778,0.00743039,1.2,4.82211e-07
107,train,11,1,True,True,6.08739e-25,3.52388e-25,2.56351e-25,3.19688e-33,5.50341e-31,0.000443584,0.0797181,0.0556279,0.0939887,True,2.01355625e-24,6.08739e-25,3.52388e-25,2.56351e-25,True,0.0400314,0.0556371,-0.0156057,False,0.0882808,0.0556364,0.0326443,True,0.09135,0.0556357,0.0357142,True,0.0924334,0.0556351,0.0367983,True,0.0929872,0.0556344,0.0373529,True,0.0933235,0.0556337,0.0376898,True,0.0937111,0.0556323,0.0380788,True,0.0939105,0.055631,0.0382795,True,0.0939913,0.0556295,0.0383619,True,0.0939887,0.0556279,0.0383608,True,0.0939866,0.0556267,0.0383599,True,0.0939843,0.0556253,0.038359,True,0.0939819,0.0556239,0.038358,True,2.16783e-24,2.07231e-24,1.58856e-24,2.39799e-24,1.86447e-24,1.77715e-24,2.16783e-24,2.07231e-24,1.16002,0.00747885,1.2,4.82211e-07
108,final_eval,0,0,False,False,2.26325e-25,4.13585e-25,-1.8726e-25,7.77143e-33,1.36124e-30,0.0235118,0.0366132,0.0853776,0.0580309,False,1.6464225e-24,2.26325e-25,4.13585e-25,-1.8726e-25,False,0.0671132,0.0386536,0.0284597,True,0.0838217,0.0550578,0.028764,True,0.0846748,0.0566022,0.0280727,True,0.084975,0.0571873,0.0277877,True,0.0851273,0.0574952,0.0276321,True,0.0852191,0.0576851,0.027534,True,0.085324,0.057907,0.027417,True,0.0853773,0.0580225,0.0273548,True,0.08538,0.0580325,0.0273475,True,0.0853776,0.0580309,0.0273467,True,0.0853757,0.0580295,0.0273461,True,0.0853735,0.0580281,0.0273454,True,0.0853714,0.0580266,0.0273448,True,1.79566e-24,1.7002e-24,1.23822e-24,2.02938e-24,1.49785e-24,1.41421e-24,1.79567e-24,1.70019e-24,0.333594,0.310988,1.19661,1.15068
109,final_eval,1,0,False,False,5.45688e-25,3.54923e-25,1.90765e-25,1.68571e-31,2.60428e-31,0.0135229,0.0367723,0.0816066,0.0580293,True,1.82431375e-25,5.45688e-25,3.54923e-25,1.90765e-25,True,0.0655817,0.0374792,0.0281025,True,0.0810913,0.0550257,0.0260656,True,0.0814687,0.0565918,0.0248769,True,0.0815586,0.0571818,0.0243768,True,0.0815904,0.0574916,0.0240988,True,0.0816034,0.0576824,0.023921,True,0.0816109,0.0579051,0.0237058,True,0.081611,0.0580209,0.0235901,True,0.0816088,0.0580309,0.0235779,True,0.0816066,0.0580293,0.0235773,True,0.0816047,0.058028,0.0235768,True,0.0816027,0.0580265,0.0235762,True,0.0816006,0.058025,0.0235756,True,1.04439e-25,4.94355e-25,-7.59189e-49,4.66005e-25,-9.18378e-49,1.73583e-25,1.03602e-25,1.17467e-25,0.336191,0.309952,1.18667,1.14149
110,final_eval,2,0,False,False,5.16966e-25,3.54237e-25,1.62729e-25,9.73782e-32,2.6161e-31,-0.000178364,0.0404279,0.0647363,0.0583013,True,3.4953565e-25,5.16966e-25,3.54237e-25,1.62729e-25,True,0.0644313,0.0387601,0.0256712,True,0.0647462,0.055203,0.00954317,True,0.0647454,0.0568139,0.0079315,True,0.0647446,0.0574239,0.00732065,True,0.0647438,0.0577445,0.00699923,True,0.064743,0.0579421,0.00680086,True,0.0647413,0.0581727,0.00656867,True,0.0647399,0.0582925,0.00644739,True,0.0647381,0.0583029,0.00643514,True,0.0647363,0.0583013,0.00643497,True,0.0647348,0.0583,0.00643482,True,0.0647332,0.0582986,0.00643466,True,0.0647316,0.0582971,0.0064345,True,4.42586e-25,5.3073e-25,4.68667e-73,1.11714e-24,1.66092e-26,3.71164e-25,2.09619e-25,1.08437e-25,0.421261,0.279606,1.17691,1.13986
111,final_eval,3,0,False,False,3.99352e-25,3.56049e-25,4.33032e-26,-1.2831e-33,2.86927e-31,0.0233893,0.0366122,0.0872635,0.0580272,True,8.8863275e-25,3.99352e-25,3.56049e-25,4.33032e-26,True,0.0657042,0.0374773,0.0282269,True,0.0859306,0.0550236,0.0309071,True,0.0867663,0.0565897,0.0301766,True,0.0870123,0.0571797,0.0298326,True,0.0871218,0.0574895,0.0296323,True,0.087181,0.0576803,0.0295007,True,0.0872403,0.057903,0.0293373,True,0.087266,0.0580188,0.0292472,True,0.0872659,0.0580288,0.0292371,True,0.0872635,0.0580272,0.0292363,True,0.0872615,0.0580258,0.0292357,True,0.0872593,0.0580244,0.0292349,True,0.0872571,0.0580229,0.0292342,True,1.36368e-24,7.50521e-25,8.26183e-25,9.54805e-25,5.72869e-25,8.36702e-25,8.32592e-25,9.7171e-25,0.333228,0.310995,1.16702,1.13987
112,final_eval,4,0,False,False,5.57778e-25,3.54223e-25,2.03556e-25,1.67736e-31,2.60498e-31,0.010214,0.0349341,0.0783595,0.058026,True,2.4208785e-25,5.57778e-25,3.54223e-25,2.03556e-25,True,0.0657543,0.0376954,0.0280589,True,0.0783629,0.0550279,0.023335,True,0.0783705,0.0565902,0.0217802,True,0.0783695,0.0571794,0.0211901,True,0.0783685,0.0574889,0.0208797,True,0.0783675,0.0576795,0.020688,True,0.0783656,0.0579021,0.0204635,True,0.0783638,0.0580178,0.020346,True,0.0783616,0.0580276,0.020334,True,0.0783595,0.058026,0.0203335,True,0.0783577,0.0580247,0.020333,True,0.0783557,0.0580232,0.0203325,True,0.0783538,0.0580218,0.020332,True,2.06072e-25,3.91133e-25,2.03238e-25,3.20991e-25,6.65088e-26,2.6978e-25,2.50048e-25,2.28932e-25,0.338955,0.32205,1.15735,1.13986
113,final_eval,5,0,False,False,4.93857e-25,3.54215e-25,1.39642e-25,7.35724e-32,2.48825e-31,0.00958036,0.0366116,0.0838511,0.058025,True,3.2255150000000003e-25,4.93857e-25,3.54215e-25,1.39642e-25,True,0.0657022,0.0374755,0.0282267,True,0.0835401,0.0550215,0.0285186,True,0.0838234,0.0565876,0.0272358,True,0.0838581,0.0571776,0.0266805,True,0.0838608,0.0574874,0.0263734,True,0.0838598,0.0576782,0.0261816,True,0.0838577,0.0579009,0.0259568,True,0.0838558,0.0580166,0.0258391,True,0.0838534,0.0580266,0.0258268,True,0.0838511,0.058025,0.0258261,True,0.0838492,0.0580237,0.0258255,True,0.0838471,0.0580223,0.0258249,True,0.083845,0.0580208,0.0258242,True,4.22474e-25,1.61802e-25,5.49481e-25,1.22611e-25,2.25095e-25,2.78655e-25,4.40226e-25,3.80068e-25,0.336126,0.311,1.14766,1.13986
114,final_eval,6,1,False,False,3.54209e-25,5.33075e-25,-1.78866e-25,6.90032e-32,2.60493e-31,0.00197444,0.0521824,0.0553294,0.0936305,False,2.8574837499999996e-25,3.54209e-25,5.33075e-25,-1.78866e-25,False,0.0396523,0.0553385,-0.0156862,False,0.0879067,0.0553378,0.0325689,True,0.0909793,0.0553371,0.0356422,True,0.0920636,0.0553364,0.0367271,True,0.0926178,0.0553357,0.0372821,True,0.0929543,0.055335,0.0376192,True,0.0933421,0.0553337,0.0380085,True,0.0935416,0.0553324,0.0382092,True,0.0936331,0.0553309,0.0383022,True,0.0936305,0.0553294,0.0383011,True,0.0936284,0.0553281,0.0383003,True,0.093626,0.0553267,0.0382993,True,0.0936237,0.0553253,0.0382983,True,3.82875e-25,3.0288e-25,3.48149e-25,1.24399e-25,1.26198e-25,2.57519e-25,3.37958e-25,4.06009e-25,1.16233,0.100286,1.13993,1.13945
115,final_eval,7,1,False,False,6.04734e-25,3.36382e-25,2.68352e-25,1.42077e-32,3.6734e-31,0.00197453,0.0521811,0.0549533,0.0936289,True,2.00976625e-24,6.04734e-25,3.36382e-25,2.68352e-25,True,0.0395486,0.0549624,-0.0154137,False,0.0879019,0.0549617,0.0329402,True,0.090977,0.054961,0.036016,True,0.0920617,0.0549603,0.0371014,True,0.0926161,0.0549596,0.0376565,True,0.0929526,0.0549589,0.0379936,True,0.0933405,0.0549575,0.0383829,True,0.09354,0.0549563,0.0385837,True,0.0936314,0.0549548,0.0386767,True,0.0936289,0.0549533,0.0386756,True,0.0936267,0.054952,0.0386747,True,0.0936244,0.0549507,0.0386737,True,0.0936221,0.0549493,0.0386728,True,2.16407e-24,2.06827e-24,1.58538e-24,2.39361e-24,1.861e-24,1.77346e-24,2.16407e-24,2.06827e-24,1.16231,0.10031,1.13987,1.13978
116,final_eval,8,1,False,False,6.0458e-25,3.33855e-25,2.70725e-25,1.42084e-32,3.67345e-31,-0.000795108,0.0387672,0.0709428,0.0580224,True,2.00815875e-24,6.0458e-25,3.33855e-25,2.70725e-25,True,0.0386242,0.0664295,-0.0278054,False,0.0550487,0.0709537,-0.015905,False,0.0565935,0.0709528,-0.0143593,False,0.0571788,0.0709519,-0.0137731,False,0.0574867,0.070951,-0.0134643,False,0.0576767,0.0709501,-0.0132735,False,0.0578986,0.0709484,-0.0130498,False,0.058014,0.0709468,-0.0129327,False,0.058024,0.0709448,-0.0129208,False,0.0580224,0.0709428,-0.0129204,False,0.0580211,0.0709412,-0.0129202,False,0.0580196,0.0709395,-0.0129198,False,0.0580182,0.0709377,-0.0129195,False,2.16224e-24,2.0666e-24,1.58438e-24,2.39137e-24,1.85964e-24,1.77221e-24,2.16224e-24,2.06659e-24,0.340991,0.294993,1.13968,1.13993
